anzsic06,Area,year,geo_count,ec_count
N722,A156300,2016,3,3
N722,A156400,2016,3,0
N722,A156900,2016,0,0
N722,A157100,2016,0,0
N722,A157300,2016,3,6
N722,A157500,2016,3,15
N722,A157600,2016,0,0
N722,A158200,2016,3,0
N722,A158500,2016,0,3
N722,A159200,2016,0,0
N722,A159300,2016,0,0
N722,A159800,2016,0,0
N722,A160100,2016,3,9
N722,A160300,2016,3,3
N722,A160400,2016,0,0
N722,A161100,2016,0,0
N722,A161400,2016,0,0
N722,A161700,2016,0,18
N722,A161900,2016,0,0
N722,A162100,2016,3,0
N722,A162200,2016,0,9
N722,A162500,2016,0,6
N722,A162600,2016,0,0
N722,A162800,2016,0,0
N722,A162900,2016,3,15
N722,A163200,2016,0,6
N722,A163600,2016,0,0
N722,A163800,2016,3,0
N722,A164000,2016,3,6
N722,A164700,2016,3,9
N722,A164800,2016,3,0
N722,A165000,2016,0,0
N722,A166000,2016,3,30
N722,A166200,2016,0,0
N722,A166400,2016,3,0
N722,A167000,2016,0,0
N722,A167100,2016,3,3
N722,A167200,2016,3,0
N722,A167700,2016,3,12
N722,A167900,2016,0,3
N722,A168200,2016,0,0
N722,A168500,2016,6,3
N722,A169200,2016,3,0
N722,A169300,2016,3,0
N722,A169600,2016,0,3
N722,A170400,2016,0,0
N722,A171200,2016,3,6
N722,A171600,2016,0,0
N722,A172400,2016,3,0
N722,A172900,2016,0,0
N722,A173000,2016,0,0
N722,A173200,2016,0,0
N722,A173400,2016,3,0
N722,A173700,2016,3,0
N722,A174000,2016,3,9
N722,A174800,2016,3,210
N722,A175000,2016,3,3
N722,A175200,2016,3,18
N722,A175300,2016,0,0
N722,A175600,2016,0,0
N722,A175800,2016,3,0
N722,A175900,2016,0,0
N722,A176000,2016,3,0
N722,A176600,2016,3,0
N722,A177300,2016,3,12
N722,A177700,2016,3,0
N722,A177900,2016,3,0
N722,A178100,2016,3,3
N722,A178300,2016,3,9
N722,A178900,2016,3,18
N722,A179000,2016,0,3
N722,A179300,2016,0,9
N722,A179400,2016,9,35
N722,A179600,2016,0,0
N722,A179700,2016,0,55
N722,A180600,2016,0,3
N722,A181200,2016,0,0
N722,A182400,2016,3,0
N722,A183200,2016,6,15
N722,A183400,2016,3,0
N722,A184100,2016,0,12
N722,A185500,2016,3,6
N722,A185600,2016,3,0
N722,A185800,2016,3,0
N722,A185900,2016,0,0
N722,A186700,2016,3,6
N722,A187000,2016,3,0
N722,A187100,2016,0,9
N722,A187300,2016,0,3
N722,A187500,2016,0,0
N722,A187600,2016,0,3
N722,A187700,2016,3,0
N722,A187800,2016,0,0
N722,A187900,2016,0,3
N722,A188000,2016,0,0
N722,A188200,2016,0,3
N722,A188300,2016,3,0
N722,A188500,2016,3,0
N722,A188600,2016,6,18
N722,A188800,2016,0,0
N722,A188900,2016,3,6
N722,A189000,2016,3,0
N722,A189100,2016,0,9
N722,A189300,2016,3,0
N722,A190300,2016,3,3
N722,A190400,2016,0,0
N722,A190600,2016,0,3
N722,A190900,2016,0,0
N722,A191200,2016,3,0
N722,A191400,2016,3,3
N722,A191700,2016,0,0
N722,A192000,2016,3,18
N722,A192100,2016,0,3
N722,A192500,2016,0,0
N722,A192600,2016,0,0
N722,A192800,2016,6,18
N722,A192900,2016,0,0
N722,A193000,2016,6,12
N722,A193200,2016,3,0
N722,A193300,2016,0,0
N722,A193500,2016,6,9
N722,A193600,2016,3,0
N722,A193700,2016,0,0
N722,A193800,2016,9,65
N722,A193900,2016,3,20
N722,A194100,2016,0,0
N722,A194200,2016,0,3
N722,A194600,2016,0,0
N722,A194700,2016,3,3
N722,A194800,2016,3,3
N722,A194900,2016,3,0
N722,A195000,2016,0,0
N722,A195500,2016,3,9
N722,A196200,2016,3,9
N722,A196300,2016,0,0
N722,A196500,2016,0,0
N722,A196700,2016,0,0
N722,A196900,2016,0,0
N722,A197000,2016,0,0
N722,A197100,2016,3,0
N722,A197200,2016,3,12
N722,A197300,2016,0,0
N722,A197700,2016,0,0
N722,A197900,2016,0,0
N722,A198100,2016,0,0
N722,A198400,2016,3,6
N722,A198600,2016,3,0
N722,A198700,2016,0,0
N722,A198800,2016,0,0
N722,A199200,2016,3,3
N722,A199600,2016,3,3
N722,A199700,2016,3,3
N722,A199800,2016,0,0
N722,A200100,2016,9,60
N722,A200500,2016,3,0
N722,A200700,2016,0,0
N722,A200800,2016,6,0
N722,A200900,2016,3,0
N722,A201000,2016,3,0
N722,A201400,2016,0,0
N722,A201500,2016,0,0
N722,A201600,2016,3,100
N722,A201700,2016,0,21
N722,A202000,2016,0,6
N722,A202700,2016,0,12
N722,A202800,2016,0,0
N722,A204100,2016,3,0
N722,A204400,2016,3,0
N722,A205200,2016,3,0
N722,A205900,2016,0,0
N722,A206600,2016,0,0
N722,A206800,2016,0,15
N722,A207800,2016,3,0
N722,A209600,2016,0,0
N722,A209900,2016,0,0
N722,A210000,2016,3,0
N722,A210500,2016,6,25
N722,A210600,2016,3,0
N722,A211000,2016,0,0
N722,A211100,2016,0,0
N722,A211300,2016,0,12
N722,A211500,2016,3,6
N722,A211600,2016,3,9
N722,A212100,2016,3,0
N722,A212200,2016,3,0
N722,A212500,2016,3,0
N722,A212900,2016,0,0
N722,A213100,2016,0,0
N722,A213400,2016,3,0
N722,A213700,2016,3,12
N722,A214000,2016,3,6
N722,A214100,2016,3,0
N722,A214200,2016,0,0
N722,A214300,2016,3,18
N722,A214500,2016,0,0
N722,A214600,2016,3,0
N722,A214800,2016,3,3
N722,A214900,2016,3,3
N722,A215400,2016,3,9
N722,A215500,2016,3,0
N722,A215800,2016,0,3
N722,A215900,2016,0,0
N722,A217000,2016,6,40
N722,A217500,2016,0,0
N722,A217600,2016,0,6
N722,A217800,2016,0,0
N722,A218300,2016,3,0
N722,A218400,2016,6,6
N722,A218500,2016,3,0
N722,A218600,2016,0,3
N722,A220300,2016,3,3
N722,A220400,2016,0,0
N722,A221000,2016,0,6
N722,A221900,2016,0,3
N722,A222300,2016,0,0
N722,A222600,2016,0,40
N722,A222800,2016,3,0
N722,A223000,2016,0,3
N722,A223100,2016,3,12
N722,A223300,2016,3,6
N722,A223400,2016,0,0
N722,A223700,2016,0,0
N722,A224400,2016,3,3
N722,A225000,2016,3,0
N722,A225700,2016,3,9
N722,A225800,2016,0,3
N722,A226300,2016,0,0
N722,A226500,2016,0,0
N722,A226700,2016,0,0
N722,A227500,2016,0,0
N722,A228400,2016,6,12
N722,A229800,2016,3,3
N722,A229900,2016,3,0
N722,A230500,2016,0,3
N722,A230600,2016,15,60
N722,A230800,2016,0,0
N722,A230900,2016,0,0
N722,A231200,2016,3,0
N722,A231700,2016,0,0
N722,A231900,2016,0,6
N722,A232400,2016,0,0
N722,A233600,2016,0,0
N722,A234100,2016,0,0
N722,A235200,2016,3,9
N722,A235500,2016,0,0
N722,A236900,2016,3,0
N722,A237100,2016,3,0
N722,A237200,2016,0,0
N722,A237600,2016,0,3
N722,A237700,2016,0,0
N722,A237800,2016,3,12
N722,A237900,2016,0,0
N722,A238400,2016,3,0
N722,A238500,2016,3,0
N722,A238800,2016,3,0
N722,A238900,2016,0,0
N722,A239000,2016,3,0
N722,A239800,2016,0,0
N722,A239900,2016,0,18
N722,A241400,2016,0,0
N722,A241800,2016,0,3
N722,A243000,2016,0,6
N722,A243200,2016,0,0
N722,A243300,2016,0,0
N722,A243700,2016,3,0
N722,A243900,2016,0,0
N722,A244100,2016,0,0
N722,A244300,2016,9,35
N722,A245300,2016,0,0
N722,A245600,2016,0,0
N722,A246300,2016,0,0
N722,A246700,2016,3,0
N722,A246900,2016,3,0
N722,A247500,2016,0,3
N722,A247900,2016,0,0
N722,A248100,2016,3,0
N722,A248300,2016,0,0
N722,A248400,2016,3,0
N722,A248900,2016,3,12
N722,A249300,2016,3,0
N722,A249400,2016,0,0
N722,A249500,2016,0,0
N722,A249600,2016,3,0
N722,A249900,2016,3,3
N722,A250000,2016,3,0
N722,A250200,2016,3,0
N722,A250300,2016,3,0
N722,A250400,2016,3,0
N722,A250700,2016,0,12
N722,A250800,2016,0,0
N722,A250900,2016,6,12
N722,A251200,2016,3,0
N722,A251300,2016,0,0
N722,A251400,2016,24,260
N722,A251600,2016,15,50
N722,A251700,2016,3,9
N722,A251800,2016,6,55
N722,A252000,2016,0,0
N722,A252300,2016,0,0
N722,A252400,2016,3,9
N722,A252600,2016,3,0
N722,A252700,2016,0,0
N722,A252800,2016,0,0
N722,A252900,2016,0,6
N722,A253000,2016,3,0
N722,A253100,2016,0,0
N722,A253500,2016,0,0
N722,A253700,2016,6,6
N722,A254000,2016,0,0
N722,A254100,2016,3,0
N722,A254300,2016,0,0
N722,A254400,2016,0,6
N722,A254700,2016,0,0
N722,A255100,2016,3,0
N722,A255200,2016,3,3
N722,A255900,2016,6,40
N722,A256500,2016,0,0
N722,A256900,2016,0,0
N722,A257200,2016,0,0
N722,A257900,2016,0,0
N722,A300500,2016,3,6
N722,A300600,2016,6,9
N722,A300700,2016,3,0
N722,A300800,2016,3,12
N722,A300900,2016,0,0
N722,A301000,2016,0,0
N722,A301200,2016,0,9
N722,A301300,2016,3,18
N722,A301500,2016,0,0
N722,A301600,2016,3,3
N722,A301700,2016,6,6
N722,A301800,2016,3,6
N722,A302500,2016,0,0
N722,A302800,2016,6,12
N722,A303100,2016,3,0
N722,A303200,2016,0,0
N722,A303300,2016,0,0
N722,A304200,2016,3,0
N722,A304300,2016,3,0
N722,A304500,2016,0,0
N722,A304700,2016,9,50
N722,A304800,2016,3,3
N722,A305000,2016,3,0
N722,A305300,2016,6,0
N722,A305700,2016,3,3
N722,A306000,2016,3,0
N722,A306200,2016,3,0
N722,A306300,2016,0,0
N722,A306800,2016,6,45
N722,A307000,2016,3,0
N722,A307100,2016,3,0
N722,A307200,2016,3,0
N722,A307300,2016,0,0
N722,A307500,2016,0,0
N722,A307600,2016,0,0
N722,A307800,2016,3,3
N722,A307900,2016,6,21
N722,A308200,2016,0,0
N722,A308400,2016,3,0
N722,A308600,2016,0,0
N722,A308800,2016,3,0
N722,A308900,2016,3,12
N722,A309200,2016,0,0
N722,A309300,2016,3,3
N722,A309600,2016,3,0
N722,A309900,2016,0,0
N722,A310300,2016,6,25
N722,A310700,2016,3,0
N722,A311300,2016,6,65
N722,A311500,2016,0,3
N722,A311700,2016,0,0
N722,A311900,2016,0,9
N722,A312200,2016,0,6
N722,A312300,2016,3,3
N722,A312400,2016,3,0
N722,A312500,2016,0,0
N722,A312900,2016,3,0
N722,A313500,2016,0,0
N722,A314000,2016,3,0
N722,A314400,2016,6,18
N722,A314500,2016,0,0
N722,A314600,2016,3,9
N722,A314700,2016,0,0
N722,A314800,2016,0,0
N722,A315300,2016,0,0
N722,A315500,2016,3,3
N722,A316100,2016,3,3
N722,A316600,2016,3,0
N722,A316700,2016,0,3
N722,A317000,2016,3,12
N722,A317100,2016,0,0
N722,A317300,2016,0,6
N722,A317400,2016,3,0
N722,A317500,2016,6,65
N722,A317700,2016,0,0
N722,A317800,2016,3,6
N722,A317900,2016,0,0
N722,A318000,2016,6,6
N722,A318300,2016,3,0
N722,A318400,2016,3,30
N722,A318500,2016,3,0
N722,A318600,2016,3,0
N722,A318700,2016,0,3
N722,A318800,2016,3,0
N722,A318900,2016,3,3
N722,A319000,2016,0,0
N722,A319200,2016,0,0
N722,A319500,2016,6,3
N722,A319600,2016,0,0
N722,A319800,2016,0,0
N722,A319900,2016,0,0
N722,A320000,2016,3,21
N722,A320100,2016,0,9
N722,A320200,2016,6,6
N722,A320400,2016,3,9
N722,A320500,2016,3,0
N722,A320600,2016,0,0
N722,A320700,2016,3,3
N722,A320800,2016,0,0
N722,A320900,2016,3,0
N722,A321100,2016,0,0
N722,A321400,2016,0,0
N722,A321700,2016,3,0
N722,A321800,2016,6,21
N722,A322100,2016,0,0
N722,A322200,2016,6,12
N722,A322400,2016,3,3
N722,A322600,2016,0,0
N722,A322700,2016,0,3
N722,A323000,2016,3,12
N722,A323300,2016,3,0
N722,A323400,2016,0,6
N722,A323500,2016,3,18
N722,A323700,2016,0,0
N722,A323900,2016,3,0
N722,A324200,2016,15,35
N722,A324300,2016,3,0
N722,A324500,2016,0,0
N722,A324600,2016,3,9
N722,A325000,2016,0,0
N722,A325100,2016,0,0
N722,A325300,2016,3,3
N722,A325400,2016,3,3
N722,A325500,2016,0,60
N722,A325600,2016,0,0
N722,A325700,2016,6,35
N722,A325800,2016,0,35
N722,A326100,2016,0,0
N722,A326300,2016,0,0
N722,A326600,2016,3,15
N722,A326900,2016,0,0
N722,A327000,2016,0,3
N722,A327100,2016,3,25
N722,A327400,2016,0,0
N722,A327600,2016,3,15
N722,A327700,2016,0,3
N722,A327800,2016,3,3
N722,A327900,2016,0,3
N722,A328100,2016,3,12
N722,A328500,2016,0,0
N722,A328600,2016,0,3
N722,A328800,2016,3,45
N722,A329200,2016,0,0
N722,A329600,2016,3,0
N722,A329900,2016,3,0
N722,A330000,2016,3,6
N722,A330100,2016,0,0
N722,A330200,2016,3,0
N722,A330300,2016,3,0
N722,A331100,2016,3,18
N722,A331300,2016,3,0
N722,A331500,2016,0,15
N722,A331800,2016,3,15
N722,A331900,2016,3,0
N722,A332000,2016,0,0
N722,A332100,2016,3,0
N722,A332400,2016,3,0
N722,A332500,2016,6,0
N722,A333200,2016,0,3
N722,A333300,2016,3,0
N722,A333500,2016,0,0
N722,A333700,2016,0,0
N722,A333800,2016,3,0
N722,A333900,2016,0,3
N722,A334500,2016,3,3
N722,A334600,2016,0,0
N722,A334800,2016,3,25
N722,A335200,2016,0,6
N722,A336000,2016,0,3
N722,A336100,2016,0,0
N722,A336200,2016,0,0
N722,A336300,2016,0,0
N722,A336600,2016,0,0
N722,A336900,2016,3,0
N722,A337300,2016,0,0
N722,A337500,2016,0,0
N722,A337800,2016,3,3
N722,A338000,2016,0,18
N722,A338700,2016,0,0
N722,A338800,2016,3,0
N722,A338900,2016,0,0
N722,A339000,2016,3,0
N722,A340200,2016,0,15
N722,A340400,2016,3,0
N722,A340500,2016,0,0
N722,A340600,2016,0,0
N722,A341100,2016,3,12
N722,A341200,2016,3,12
N722,A341300,2016,0,0
N722,A341500,2016,6,40
N722,A341800,2016,0,6
N722,A341900,2016,0,0
N722,A342000,2016,0,60
N722,A342500,2016,3,0
N722,A343000,2016,3,0
N722,A343400,2016,3,0
N722,A343600,2016,3,3
N722,A343800,2016,0,0
N722,A344400,2016,3,6
N722,A344800,2016,6,3
N722,A344900,2016,0,0
N722,A345000,2016,0,0
N722,A345100,2016,6,21
N722,A345300,2016,0,18
N722,A345500,2016,3,9
N722,A345600,2016,0,6
N722,A345700,2016,0,0
N722,A345900,2016,0,3
N722,A346000,2016,6,0
N722,A346200,2016,0,3
N722,A346400,2016,0,0
N722,A346500,2016,3,0
N722,A346600,2016,3,6
N722,A346700,2016,0,0
N722,A346800,2016,3,0
N722,A346900,2016,0,0
N722,A347000,2016,6,50
N722,A347100,2016,0,0
N722,A347200,2016,3,0
N722,A347400,2016,6,12
N722,A347500,2016,0,0
N722,A347700,2016,3,30
N722,A347800,2016,9,12
N722,A347900,2016,12,6
N722,A348100,2016,27,270
N722,A348200,2016,3,0
N722,A348300,2016,12,6
N722,A348400,2016,9,70
N722,A348500,2016,3,3
N722,A348600,2016,3,3
N722,A348800,2016,6,0
N722,A349000,2016,6,6
N722,A349300,2016,0,0
N722,A349600,2016,0,21
N722,A349900,2016,0,3
N722,A350000,2016,0,0
N722,A350100,2016,0,0
N722,A351500,2016,0,0
N722,A352100,2016,3,3
N722,A352700,2016,3,0
N722,A353200,2016,6,50
N722,A353400,2016,15,40
N722,A353600,2016,0,0
N722,A354200,2016,3,3
N722,A354900,2016,6,18
N722,A355000,2016,0,0
N722,A355100,2016,0,0
N722,A355300,2016,0,0
N722,A355400,2016,3,3
N722,A355500,2016,3,0
N722,A355700,2016,0,0
N722,A356300,2016,3,3
N722,A356500,2016,0,3
N722,A356600,2016,0,3
N722,A357200,2016,3,9
N722,A357300,2016,6,3
N722,A357500,2016,6,9
N722,A357700,2016,0,0
N722,A358400,2016,0,0
N722,A359300,2016,6,0
N722,A360100,2016,6,15
N722,A360600,2016,0,0
N722,A360900,2016,0,0
N722,A361000,2016,6,15
N722,A361300,2016,3,3
N722,A361500,2016,0,0
N722,A362200,2016,3,0
N722,A362600,2016,3,0
N722,C07601,2016,21,18
N722,C07602,2016,60,85
N722,C07603,2016,57,200
N722,C07604,2016,48,50
N722,C07605,2016,63,100
N722,C07606,2016,27,65
N722,C07607,2016,12,95
N722,C07608,2016,3,0
N722,C07609,2016,15,12
N722,C07610,2016,264,1850
N722,C07611,2016,30,21
N722,C07612,2016,81,190
N722,C07613,2016,30,40
N722,C07614,2016,72,160
N722,C07615,2016,45,110
N722,C07616,2016,72,280
N722,C07617,2016,15,45
N722,C07618,2016,21,50
N722,C07619,2016,12,15
N722,C07620,2016,15,45
N722,C07621,2016,18,55
N722,CTotal,2016,975,3500
N722,R01,2016,39,100
N722,R02,2016,975,3500
N722,R03,2016,114,610
N722,R04,2016,117,310
N722,R05,2016,6,15
N722,R06,2016,51,110
N722,R07,2016,24,70
N722,R08,2016,60,180
N722,R09,2016,159,560
N722,R12,2016,21,110
N722,R13,2016,279,890
N722,R14,2016,189,680
N722,R15,2016,27,55
