anzsic06,Area,year,geo_count,ec_count
G425,R12,2004,30,80
G425,R13,2004,600,2600
G425,R14,2004,243,1000
G425,R15,2004,84,300
G425,R16,2004,42,90
G425,R17,2004,66,270
G425,R18,2004,33,120
G425,RTotal,2004,4410,18400
G425,T001,2004,33,55
G425,T002,2004,60,220
G425,T003,2004,15,20
G425,T011,2004,42,140
G425,T012,2004,9,15
G425,T013,2004,15,6
G425,T015,2004,18,35
G425,T016,2004,174,770
G425,T017,2004,33,70
G425,T018,2004,3,6
G425,T019,2004,12,30
G425,T020,2004,9,30
G425,T021,2004,42,160
G425,T022,2004,15,40
G425,T023,2004,156,620
G425,T024,2004,60,220
G425,T025,2004,30,95
G425,T026,2004,6,6
G425,T027,2004,3,0
G425,T028,2004,33,90
G425,T029,2004,6,12
G425,T030,2004,60,220
G425,T031,2004,90,350
G425,T032,2004,6,21
G425,T033,2004,81,280
G425,T034,2004,3,9
G425,T035,2004,18,50
G425,T036,2004,9,21
G425,T037,2004,33,130
G425,T038,2004,15,35
G425,T039,2004,9,25
G425,T040,2004,99,780
G425,T041,2004,9,30
G425,T042,2004,9,30
G425,T043,2004,33,170
G425,T044,2004,42,280
G425,T045,2004,18,40
G425,T046,2004,84,430
G425,T047,2004,258,1250
G425,T048,2004,24,60
G425,T049,2004,3,12
G425,T050,2004,6,3
G425,T051,2004,42,90
G425,T052,2004,66,270
G425,T053,2004,33,120
G425,T054,2004,3,6
G425,T055,2004,9,25
G425,T056,2004,15,40
G425,T057,2004,6,15
G425,T058,2004,6,12
G425,T059,2004,18,45
G425,T060,2004,492,2250
G425,T062,2004,6,3
G425,T063,2004,21,75
G425,T064,2004,54,190
G425,T065,2004,3,9
G425,T066,2004,0,3
G425,T068,2004,15,45
G425,T069,2004,24,70
G425,T070,2004,72,290
G425,T071,2004,123,570
G425,T072,2004,9,35
G425,T073,2004,12,35
G425,T074,2004,12,40
G425,T075,2004,60,220
G425,T076,2004,1632,7100
G425,TTotal,2004,4410,18400
G426,A100700,2004,0,75
G426,A103500,2004,3,70
G426,A107100,2004,3,260
G426,A107700,2004,0,30
G426,A114600,2004,0,0
G426,A114900,2004,3,95
G426,A117300,2004,3,260
G426,A118300,2004,0,25
G426,A118800,2004,3,170
G426,A123500,2004,0,95
G426,A124000,2004,3,190
G426,A125100,2004,3,130
G426,A125900,2004,0,80
G426,A126300,2004,0,0
G426,A126800,2004,3,130
G426,A127400,2004,0,95
G426,A127500,2004,3,370
G426,A133200,2004,0,300
G426,A133300,2004,3,85
G426,A133600,2004,0,30
G426,A133900,2004,3,220
G426,A134300,2004,0,90
G426,A135800,2004,3,290
G426,A138500,2004,0,210
G426,A139300,2004,3,80
G426,A139700,2004,3,0
G426,A146700,2004,6,230
G426,A147100,2004,0,30
G426,A147900,2004,0,90
G426,A149800,2004,3,180
G426,A150200,2004,0,12
G426,A150700,2004,0,9
G426,A152400,2004,0,6
G426,A154600,2004,6,360
G426,A154900,2004,3,120
G426,A155500,2004,3,550
G426,A156000,2004,3,140
G426,A157600,2004,3,290
G426,A159700,2004,0,55
G426,A163200,2004,3,170
G426,A166000,2004,3,110
G426,A167600,2004,0,9
G426,A167700,2004,3,100
G426,A174000,2004,0,60
G426,A174900,2004,0,40
G426,A175000,2004,0,12
G426,A175200,2004,3,180
G426,A177300,2004,3,40
G426,A179000,2004,0,55
G426,A179400,2004,0,380
G426,A179900,2004,0,120
G426,A183200,2004,3,60
G426,A184100,2004,0,85
G426,A186700,2004,0,40
G426,A188600,2004,3,130
G426,A193800,2004,3,210
G426,A194800,2004,3,95
G426,A195500,2004,3,240
G426,A196500,2004,0,55
G426,A197100,2004,3,60
G426,A200100,2004,3,220
G426,A202700,2004,3,130
G426,A202800,2004,0,0
G426,A206800,2004,6,170
G426,A210500,2004,6,390
G426,A214300,2004,0,200
G426,A217000,2004,6,210
G426,A217700,2004,3,210
G426,A221900,2004,3,65
G426,A225700,2004,3,230
G426,A228400,2004,3,80
G426,A230600,2004,6,460
G426,A233300,2004,0,35
G426,A235200,2004,3,100
G426,A237800,2004,0,40
G426,A238300,2004,0,85
G426,A239900,2004,3,380
G426,A243000,2004,3,110
G426,A243700,2004,3,160
G426,A244300,2004,3,270
G426,A247100,2004,0,40
G426,A248900,2004,0,40
G426,A251400,2004,3,350
G426,A251600,2004,3,90
G426,A251700,2004,0,35
G426,A251800,2004,0,85
G426,A252100,2004,3,30
G426,A253000,2004,3,3
G426,A253700,2004,0,18
G426,A255900,2004,0,130
G426,A257900,2004,0,30
G426,A301200,2004,0,40
G426,A302800,2004,3,55
G426,A304000,2004,0,3
G426,A304700,2004,6,310
G426,A307900,2004,6,180
G426,A310300,2004,3,110
G426,A314400,2004,0,110
G426,A317300,2004,3,160
G426,A320000,2004,0,190
G426,A320400,2004,3,100
G426,A321800,2004,3,140
G426,A323300,2004,3,3
G426,A323500,2004,3,3
G426,A324200,2004,3,170
G426,A324600,2004,3,150
G426,A325800,2004,3,40
G426,A326600,2004,3,410
G426,A327100,2004,0,220
G426,A327600,2004,0,110
G426,A328100,2004,3,110
G426,A329700,2004,3,90
G426,A330100,2004,3,220
G426,A334800,2004,3,30
G426,A338000,2004,3,80
G426,A340600,2004,0,25
G426,A341100,2004,3,140
G426,A341200,2004,0,25
G426,A344400,2004,0,90
G426,A345500,2004,3,55
G426,A347000,2004,0,6
G426,A348100,2004,3,35
G426,A348400,2004,0,45
G426,A349900,2004,0,18
G426,A352800,2004,0,35
G426,A353400,2004,6,560
G426,A354300,2004,0,170
G426,A356500,2004,3,90
G426,A357500,2004,0,9
G426,A360100,2004,0,130
G426,A361000,2004,6,580
G426,A361900,2004,0,30
G426,C07602,2004,3,120
G426,C07603,2004,3,260
G426,C07604,2004,6,380
G426,C07605,2004,3,210
G426,C07606,2004,9,670
G426,C07610,2004,6,680
G426,C07611,2004,3,220
G426,C07612,2004,3,400
G426,C07613,2004,3,0
G426,C07615,2004,3,260
G426,C07616,2004,9,550
G426,C07617,2004,3,110
G426,C07618,2004,9,820
G426,C07619,2004,3,340
G426,C07620,2004,3,170
G426,C07621,2004,3,110
G426,CTotal,2004,72,5300
G426,R01,2004,6,440
G426,R02,2004,72,5300
G426,R03,2004,24,1300
G426,R04,2004,18,1000
G426,R05,2004,6,170
G426,R06,2004,9,590
G426,R07,2004,9,480
G426,R08,2004,15,900
G426,R09,2004,27,1900
G426,R12,2004,3,110
G426,R13,2004,36,2500
G426,R14,2004,21,1100
G426,R15,2004,9,750
G426,R16,2004,6,90
G426,R17,2004,6,310
G426,R18,2004,6,180
G426,RTotal,2004,273,17200
G426,T001,2004,3,150
G426,T002,2004,6,290
G426,T011,2004,3,110
G426,T015,2004,3,110
G426,T016,2004,9,770
G426,T017,2004,6,150
G426,T019,2004,0,40
G426,T021,2004,3,130
G426,T023,2004,9,660
G426,T024,2004,3,220
G426,T025,2004,6,130
G426,T028,2004,6,170
G426,T030,2004,6,390
G426,T031,2004,0,200
G426,T033,2004,6,420
G426,T035,2004,3,65
G426,T037,2004,3,230
G426,T039,2004,3,80
G426,T040,2004,6,460
G426,T041,2004,0,35
G426,T042,2004,3,100
G426,T043,2004,3,120
G426,T044,2004,3,380
G426,T045,2004,3,110
G426,T046,2004,6,480
G426,T047,2004,9,640
G426,T048,2004,0,130
G426,T050,2004,0,30
G426,T051,2004,6,90
G426,T052,2004,6,310
G426,T053,2004,6,180
G426,T056,2004,3,110
G426,T059,2004,0,110
G426,T060,2004,27,2100
G426,T062,2004,3,30
G426,T063,2004,3,80
G426,T064,2004,6,190
G426,T068,2004,0,90
G426,T069,2004,3,55
G426,T070,2004,3,85
G426,T071,2004,12,780
G426,T072,2004,3,90
G426,T073,2004,0,9
G426,T074,2004,0,130
G426,T075,2004,6,610
G426,T076,2004,72,5300
G426,TTotal,2004,273,17200
G427,A100100,2004,3,0
G427,A100200,2004,3,25
G427,A100300,2004,0,3
G427,A100400,2004,0,3
G427,A100700,2004,6,50
G427,A101000,2004,3,0
G427,A101100,2004,3,12
G427,A101500,2004,3,0
G427,A101600,2004,0,0
G427,A101700,2004,0,3
G427,A101800,2004,0,0
G427,A101900,2004,0,3
G427,A102000,2004,3,18
G427,A102100,2004,0,6
G427,A102200,2004,3,0
G427,A102300,2004,6,6
G427,A102500,2004,3,0
G427,A102800,2004,3,0
G427,A102900,2004,0,0
G427,A103000,2004,18,65
G427,A103100,2004,3,3
G427,A103300,2004,0,0
G427,A103500,2004,9,25
G427,A103700,2004,3,0
G427,A103800,2004,9,15
G427,A103900,2004,6,30
G427,A104100,2004,0,0
G427,A104200,2004,0,0
G427,A104300,2004,3,9
G427,A104500,2004,0,0
G427,A104600,2004,3,15
G427,A104700,2004,3,0
G427,A104800,2004,0,0
G427,A104900,2004,0,3
G427,A105200,2004,0,0
G427,A105300,2004,3,0
G427,A105400,2004,6,0
G427,A105500,2004,0,0
G427,A105600,2004,0,6
G427,A105800,2004,0,0
G427,A105900,2004,3,9
G427,A106000,2004,0,3
G427,A106100,2004,0,0
G427,A106200,2004,6,6
G427,A106500,2004,6,12
G427,A106600,2004,6,40
G427,A106700,2004,0,0
G427,A106800,2004,0,0
G427,A106900,2004,3,9
G427,A107000,2004,3,6
G427,A107100,2004,54,220
G427,A107200,2004,3,3
G427,A107300,2004,3,0
G427,A107400,2004,3,9
G427,A107500,2004,0,0
G427,A107600,2004,3,0
G427,A107700,2004,0,0
G427,A108000,2004,0,0
G427,A108300,2004,6,21
G427,A108500,2004,0,0
G427,A108600,2004,3,0
G427,A108800,2004,0,6
G427,A108900,2004,3,12
G427,A109000,2004,6,3
G427,A109100,2004,3,0
G427,A109300,2004,12,40
G427,A109400,2004,6,3
G427,A109600,2004,3,0
G427,A109700,2004,3,25
G427,A109900,2004,0,3
G427,A110100,2004,3,3
G427,A110300,2004,3,0
G427,A110400,2004,6,9
G427,A110500,2004,6,12
G427,A110700,2004,0,0
G427,A110900,2004,3,9
G427,A111100,2004,3,6
G427,A111200,2004,0,0
G427,A111300,2004,9,35
G427,A111400,2004,3,0
G427,A111500,2004,3,0
G427,A111700,2004,3,6
G427,A111800,2004,0,9
G427,A111900,2004,0,0
G427,A112300,2004,0,0
G427,A112400,2004,6,15
G427,A112500,2004,0,0
G427,A112600,2004,0,0
G427,A112700,2004,3,0
G427,A112800,2004,3,3
G427,A113000,2004,15,95
G427,A113200,2004,0,0
G427,A113500,2004,0,3
G427,A113800,2004,9,9
G427,A113900,2004,6,9
G427,A114000,2004,3,15
G427,A114100,2004,3,3
G427,A114200,2004,3,0
G427,A114300,2004,3,0
G427,A114500,2004,3,0
G427,A114700,2004,3,0
G427,A114900,2004,9,45
G427,A115000,2004,9,25
G427,A115200,2004,3,0
G427,A115300,2004,0,0
G427,A115400,2004,3,0
G427,A115500,2004,6,3
G427,A115800,2004,3,15
G427,A115900,2004,3,0
G427,A116100,2004,6,0
G427,A116400,2004,0,0
G427,A116600,2004,3,0
G427,A116700,2004,3,0
G427,A116800,2004,6,6
G427,A116900,2004,0,0
G427,A117000,2004,6,9
G427,A117100,2004,0,0
G427,A117200,2004,6,18
G427,A117300,2004,6,50
G427,A117400,2004,0,0
G427,A117500,2004,3,0
G427,A117600,2004,6,0
G427,A117700,2004,6,9
G427,A117900,2004,3,0
G427,A118000,2004,3,0
G427,A118100,2004,3,0
G427,A118200,2004,0,0
G427,A118300,2004,18,85
G427,A118400,2004,3,0
G427,A118600,2004,24,80
G427,A118700,2004,3,0
G427,A118800,2004,3,30
G427,A118900,2004,0,0
G427,A119000,2004,0,3
G427,A119200,2004,0,0
G427,A119500,2004,3,0
G427,A119600,2004,3,21
G427,A119700,2004,0,0
G427,A119800,2004,3,0
G427,A119900,2004,6,0
G427,A120000,2004,0,3
G427,A120100,2004,3,0
G427,A120200,2004,0,6
G427,A120300,2004,3,3
G427,A120400,2004,3,9
G427,A120500,2004,6,25
G427,A120600,2004,6,21
G427,A120700,2004,0,0
G427,A120800,2004,3,0
G427,A121000,2004,0,3
G427,A121200,2004,0,0
G427,A121300,2004,6,30
G427,A121400,2004,0,0
G427,A121500,2004,0,0
G427,A121600,2004,6,12
G427,A121800,2004,3,12
G427,A121900,2004,3,0
G427,A122000,2004,0,3
G427,A122100,2004,3,3
G427,A122200,2004,3,12
G427,A122300,2004,0,0
G427,A122400,2004,3,3
G427,A122500,2004,0,0
G427,A122600,2004,0,0
G427,A122700,2004,3,3
G427,A122800,2004,3,3
G427,A122900,2004,0,0
G427,A123000,2004,0,3
G427,A123100,2004,0,0
G427,A123200,2004,0,0
G427,A123300,2004,3,0
G427,A123400,2004,9,3
G427,A123500,2004,27,150
G427,A123600,2004,3,0
G427,A123700,2004,3,9
G427,A123800,2004,3,0
G427,A123900,2004,3,0
G427,A124000,2004,21,95
G427,A124300,2004,0,3
G427,A124400,2004,3,0
G427,A124500,2004,3,30
G427,A124600,2004,6,15
G427,A124700,2004,3,0
G427,A124800,2004,3,0
G427,A124900,2004,3,25
G427,A125100,2004,9,50
G427,A125200,2004,3,6
G427,A125400,2004,6,6
G427,A125500,2004,6,18
G427,A125600,2004,3,6
G427,A125700,2004,3,6
G427,A125800,2004,0,0
G427,A125900,2004,15,70
G427,A126000,2004,3,0
G427,A126100,2004,3,0
G427,A126200,2004,6,3
G427,A126300,2004,6,12
G427,A126400,2004,0,3
G427,A126500,2004,0,0
G427,A126600,2004,12,45
G427,A126700,2004,0,25
G427,A126800,2004,33,130
G427,A126900,2004,3,0
G427,A127000,2004,3,12
G427,A127100,2004,9,18
G427,A127300,2004,3,0
G427,A127400,2004,18,60
G427,A127500,2004,42,190
G427,A127600,2004,0,0
G427,A127700,2004,0,0
G427,A127800,2004,0,0
G427,A128100,2004,0,6
G427,A128200,2004,0,0
G427,A128300,2004,3,3
G427,A128400,2004,3,0
G427,A128500,2004,6,0
G427,A128600,2004,3,3
G427,A128700,2004,6,0
G427,A128800,2004,9,9
G427,A128900,2004,3,18
G427,A129000,2004,0,0
G427,A129100,2004,6,25
G427,A129200,2004,6,15
G427,A129300,2004,0,3
G427,A129400,2004,0,0
G427,A129500,2004,0,0
G427,A129600,2004,0,0
G427,A129700,2004,6,0
G427,A129800,2004,6,0
G427,A129900,2004,6,9
G427,A130000,2004,3,0
G427,A130100,2004,3,6
G427,A130200,2004,6,6
G427,A130300,2004,6,12
G427,A130400,2004,6,12
G427,A130600,2004,0,3
G427,A130700,2004,6,9
G427,A130800,2004,3,0
G427,A130900,2004,6,0
G427,A131000,2004,12,25
G427,A131100,2004,0,3
G427,A131200,2004,24,40
G427,A131300,2004,6,15
G427,A131400,2004,3,9
G427,A131500,2004,9,25
G427,A131600,2004,6,3
