anzsic06,Area,year,geo_count,ec_count
L661,A207000,2011,0,0
L661,A207300,2011,3,0
L661,A208000,2011,0,3
L661,A208400,2011,0,0
L661,A208500,2011,0,0
L661,A208600,2011,3,6
L661,A208900,2011,0,0
L661,A209600,2011,0,0
L661,A210000,2011,0,15
L661,A210200,2011,0,0
L661,A210500,2011,3,6
L661,A211200,2011,0,0
L661,A211300,2011,3,0
L661,A211500,2011,0,0
L661,A211600,2011,3,0
L661,A211700,2011,0,0
L661,A211900,2011,3,0
L661,A212000,2011,0,0
L661,A212300,2011,9,30
L661,A212600,2011,0,0
L661,A212800,2011,3,9
L661,A213000,2011,0,0
L661,A213100,2011,0,0
L661,A213200,2011,0,0
L661,A213300,2011,0,0
L661,A213400,2011,0,0
L661,A213500,2011,0,0
L661,A214100,2011,3,0
L661,A214300,2011,3,0
L661,A214500,2011,3,0
L661,A214600,2011,0,0
L661,A215400,2011,3,9
L661,A215700,2011,0,0
L661,A216100,2011,0,3
L661,A216300,2011,0,3
L661,A216900,2011,3,0
L661,A217000,2011,3,12
L661,A217300,2011,0,3
L661,A217600,2011,6,0
L661,A217700,2011,3,0
L661,A217800,2011,0,0
L661,A217900,2011,3,0
L661,A218200,2011,3,0
L661,A218300,2011,3,0
L661,A218400,2011,3,3
L661,A218600,2011,0,0
L661,A218700,2011,0,0
L661,A219000,2011,3,0
L661,A219500,2011,0,0
L661,A219600,2011,3,0
L661,A219800,2011,0,0
L661,A220300,2011,0,0
L661,A220800,2011,0,3
L661,A220900,2011,0,0
L661,A221000,2011,0,0
L661,A221700,2011,0,0
L661,A223100,2011,3,9
L661,A223400,2011,0,0
L661,A223500,2011,0,0
L661,A223800,2011,0,0
L661,A224200,2011,3,0
L661,A224700,2011,0,0
L661,A224900,2011,0,0
L661,A225600,2011,0,0
L661,A225700,2011,6,9
L661,A225900,2011,3,0
L661,A226500,2011,0,0
L661,A227100,2011,3,3
L661,A227600,2011,0,0
L661,A228600,2011,0,0
L661,A228700,2011,3,0
L661,A228900,2011,0,15
L661,A229000,2011,0,3
L661,A229200,2011,6,9
L661,A229300,2011,0,0
L661,A229400,2011,0,3
L661,A229600,2011,3,3
L661,A229700,2011,3,0
L661,A230400,2011,3,6
L661,A230600,2011,9,15
L661,A230800,2011,0,0
L661,A231000,2011,3,3
L661,A231400,2011,3,0
L661,A231800,2011,3,0
L661,A232000,2011,0,0
