anzsic06,Area,year,geo_count,ec_count
M696,A221700,2006,6,9
M696,A221800,2006,3,0
M696,A221900,2006,6,35
M696,A222000,2006,0,9
M696,A222100,2006,3,0
M696,A222300,2006,0,0
M696,A222400,2006,0,0
M696,A222500,2006,3,3
M696,A222600,2006,6,0
M696,A222700,2006,0,0
M696,A222800,2006,3,0
M696,A222900,2006,3,12
M696,A223000,2006,3,0
M696,A223100,2006,3,3
M696,A223200,2006,3,0
M696,A223300,2006,0,0
M696,A223400,2006,6,6
M696,A223500,2006,0,0
M696,A223700,2006,6,0
M696,A223800,2006,0,0
M696,A224000,2006,0,25
M696,A224100,2006,6,0
M696,A224200,2006,0,3
M696,A224300,2006,0,0
M696,A224400,2006,0,0
M696,A224600,2006,3,0
M696,A224700,2006,0,45
M696,A224800,2006,0,0
M696,A224900,2006,3,3
M696,A225000,2006,3,0
M696,A225100,2006,0,0
M696,A225300,2006,0,0
M696,A225400,2006,0,3
M696,A225500,2006,0,0
M696,A225600,2006,3,0
M696,A225700,2006,18,45
M696,A225800,2006,3,0
M696,A225900,2006,6,0
M696,A226100,2006,6,3
M696,A226300,2006,0,3
M696,A226400,2006,3,3
M696,A226500,2006,0,0
M696,A226600,2006,3,3
M696,A226700,2006,6,0
M696,A226800,2006,0,0
M696,A226900,2006,3,0
M696,A227000,2006,3,18
M696,A227200,2006,3,0
M696,A227300,2006,3,0
M696,A227400,2006,3,0
M696,A227500,2006,3,12
M696,A227600,2006,9,9
M696,A227900,2006,0,0
M696,A228000,2006,3,9
M696,A228100,2006,6,6
M696,A228200,2006,3,0
M696,A228300,2006,0,0
M696,A228400,2006,9,18
M696,A228600,2006,3,3
M696,A228700,2006,9,15
M696,A228800,2006,0,3
M696,A228900,2006,3,0
M696,A229000,2006,3,0
M696,A229100,2006,6,0
M696,A229200,2006,12,420
M696,A229400,2006,6,3
M696,A229500,2006,0,0
M696,A229600,2006,3,0
M696,A229700,2006,6,0
M696,A229800,2006,6,85
M696,A230000,2006,3,0
M696,A230100,2006,0,45
M696,A230300,2006,0,0
M696,A230400,2006,6,6
M696,A230500,2006,3,3
M696,A230600,2006,33,320
M696,A230700,2006,3,0
M696,A230800,2006,3,3
M696,A230900,2006,9,0
M696,A231000,2006,6,15
M696,A231300,2006,9,0
M696,A231400,2006,3,3
M696,A231500,2006,3,3
M696,A231600,2006,3,3
M696,A231700,2006,9,3
M696,A231800,2006,6,0
M696,A231900,2006,6,9
M696,A232000,2006,6,0
M696,A232200,2006,0,0
M696,A232300,2006,6,3
M696,A232400,2006,3,6
M696,A232500,2006,12,9
M696,A232600,2006,6,3
M696,A232700,2006,12,0
M696,A232900,2006,0,3
M696,A233100,2006,0,0
M696,A233200,2006,3,0
M696,A233300,2006,6,12
M696,A233700,2006,3,3
M696,A234000,2006,3,0
M696,A234100,2006,0,0
M696,A234300,2006,0,0
M696,A234400,2006,3,0
M696,A234600,2006,3,15
M696,A234800,2006,6,3
M696,A234900,2006,3,0
M696,A235100,2006,3,3
M696,A235200,2006,6,25
M696,A235300,2006,3,18
M696,A235700,2006,3,0
M696,A236000,2006,3,3
M696,A236100,2006,0,0
M696,A236300,2006,6,0
M696,A236400,2006,6,3
M696,A236500,2006,0,0
M696,A236600,2006,9,3
M696,A236800,2006,18,3
M696,A236900,2006,12,3
M696,A237000,2006,12,0
M696,A237100,2006,12,6
M696,A237200,2006,12,3
