anzsic06,Area,year,geo_count,ec_count
I46,A177600,2019,0,3
I46,A177700,2019,3,0
I46,A177800,2019,0,9
I46,A177900,2019,6,9
I46,A178000,2019,6,0
I46,A178100,2019,3,6
I46,A178200,2019,6,0
I46,A178300,2019,15,30
I46,A178500,2019,3,3
I46,A178700,2019,3,3
I46,A178800,2019,3,0
I46,A178900,2019,18,490
I46,A179000,2019,6,12
I46,A179100,2019,0,0
I46,A179200,2019,3,40
I46,A179300,2019,6,3
I46,A179400,2019,6,9
I46,A179500,2019,6,6
I46,A179600,2019,0,0
I46,A179700,2019,3,0
I46,A179800,2019,3,0
I46,A179900,2019,3,0
I46,A180000,2019,0,0
I46,A180100,2019,3,0
I46,A180200,2019,3,0
I46,A180300,2019,0,0
I46,A180400,2019,3,0
I46,A180500,2019,0,0
I46,A180600,2019,3,0
I46,A180700,2019,3,3
I46,A180800,2019,6,0
I46,A180900,2019,6,0
I46,A181000,2019,6,0
I46,A181100,2019,6,6
I46,A181200,2019,3,6
I46,A181300,2019,3,0
I46,A181400,2019,3,3
I46,A181500,2019,0,9
I46,A181600,2019,3,50
I46,A181700,2019,3,35
I46,A181800,2019,6,12
I46,A181900,2019,6,6
I46,A182000,2019,3,6
I46,A182100,2019,0,0
I46,A182200,2019,0,6
I46,A182300,2019,3,6
I46,A182400,2019,3,21
I46,A182500,2019,6,12
I46,A182800,2019,0,0
I46,A182900,2019,3,65
I46,A183100,2019,0,0
I46,A183200,2019,6,3
I46,A183300,2019,15,260
I46,A183500,2019,3,25
I46,A183600,2019,0,0
I46,A183700,2019,3,3
I46,A183800,2019,3,3
I46,A183900,2019,3,0
I46,A184000,2019,0,0
I46,A184100,2019,3,70
I46,A184400,2019,0,0
I46,A184500,2019,3,0
I46,A184600,2019,3,30
I46,A184800,2019,0,3
I46,A184900,2019,3,0
I46,A185000,2019,3,0
I46,A185200,2019,3,3
I46,A185300,2019,0,3
I46,A185500,2019,12,160
I46,A185600,2019,3,6
I46,A185700,2019,0,0
I46,A185800,2019,6,18
I46,A185900,2019,0,6
I46,A186000,2019,9,30
I46,A186100,2019,12,80
I46,A186200,2019,0,9
I46,A186300,2019,3,6
I46,A186700,2019,6,140
I46,A186800,2019,3,0
I46,A187000,2019,3,6
I46,A187100,2019,3,0
I46,A187200,2019,6,35
I46,A187300,2019,6,30
I46,A187400,2019,3,12
I46,A187500,2019,3,30
I46,A187700,2019,0,0
I46,A187800,2019,15,70
I46,A188000,2019,3,3
I46,A188200,2019,3,0
I46,A188300,2019,6,6
I46,A188400,2019,9,6
I46,A188500,2019,6,21
I46,A188600,2019,21,35
I46,A188700,2019,24,180
I46,A188800,2019,9,6
I46,A188900,2019,12,30
I46,A189000,2019,9,18
I46,A189100,2019,6,45
I46,A189200,2019,6,15
I46,A189300,2019,3,0
I46,A189400,2019,6,21
I46,A189600,2019,6,12
I46,A189700,2019,6,25
I46,A190200,2019,0,6
I46,A190300,2019,3,0
I46,A190500,2019,9,3
I46,A190600,2019,6,9
I46,A191000,2019,0,0
I46,A191100,2019,0,65
I46,A191200,2019,3,3
I46,A191300,2019,6,6
I46,A191400,2019,0,0
I46,A191500,2019,0,0
I46,A191600,2019,6,0
I46,A191700,2019,12,9
I46,A191800,2019,9,35
I46,A191900,2019,6,70
I46,A192000,2019,6,0
