anzsic06,Area,year,geo_count,ec_count
S941,A325300,2015,3,3
S941,A325400,2015,0,0
S941,A325500,2015,12,9
S941,A325600,2015,3,6
S941,A325700,2015,3,6
S941,A325800,2015,0,3
S941,A325900,2015,3,3
S941,A326000,2015,0,0
S941,A326100,2015,6,6
S941,A326200,2015,9,3
S941,A326300,2015,3,6
S941,A326400,2015,27,170
S941,A326500,2015,0,0
S941,A326600,2015,3,9
S941,A326700,2015,0,0
S941,A326900,2015,3,0
S941,A327000,2015,0,6
S941,A327100,2015,51,230
S941,A327200,2015,6,3
S941,A327300,2015,0,0
S941,A327500,2015,6,0
S941,A327600,2015,3,0
S941,A327700,2015,6,3
S941,A327800,2015,3,0
S941,A327900,2015,6,12
S941,A328000,2015,6,3
S941,A328100,2015,72,300
S941,A328200,2015,3,3
S941,A328300,2015,9,35
S941,A328400,2015,12,3
S941,A328500,2015,3,0
S941,A328600,2015,3,3
S941,A328800,2015,42,200
S941,A328900,2015,3,12
S941,A329100,2015,3,0
S941,A329300,2015,0,0
S941,A329400,2015,3,3
S941,A329500,2015,3,6
S941,A329600,2015,3,0
S941,A329700,2015,0,3
S941,A329800,2015,3,3
S941,A329900,2015,0,3
S941,A330000,2015,0,0
S941,A330100,2015,3,3
S941,A330200,2015,3,3
S941,A330300,2015,0,0
S941,A330400,2015,0,0
S941,A330500,2015,3,21
S941,A330700,2015,9,35
S941,A331000,2015,3,0
S941,A331100,2015,3,6
S941,A331200,2015,3,0
S941,A331400,2015,6,6
S941,A331500,2015,6,18
S941,A331700,2015,3,6
S941,A331800,2015,6,25
S941,A332000,2015,0,0
S941,A332100,2015,0,3
S941,A332400,2015,6,0
S941,A332500,2015,3,0
S941,A332700,2015,0,0
S941,A332800,2015,0,3
S941,A332900,2015,0,3
S941,A333100,2015,3,0
S941,A333200,2015,0,0
S941,A333700,2015,6,6
S941,A333800,2015,3,3
S941,A333900,2015,0,9
S941,A334000,2015,0,9
S941,A334200,2015,3,12
S941,A334400,2015,6,0
S941,A334500,2015,0,3
S941,A334600,2015,3,9
S941,A334800,2015,3,30
S941,A335000,2015,6,3
S941,A335100,2015,3,3
S941,A335200,2015,6,9
S941,A335300,2015,3,0
S941,A335400,2015,3,0
S941,A335500,2015,0,0
S941,A335600,2015,3,3
S941,A335700,2015,3,9
S941,A335900,2015,3,3
S941,A336000,2015,0,3
S941,A336100,2015,3,0
S941,A336200,2015,6,12
S941,A336300,2015,3,12
S941,A336400,2015,0,0
S941,A336700,2015,0,0
S941,A336800,2015,3,3
S941,A336900,2015,0,3
S941,A337000,2015,3,6
S941,A337100,2015,6,3
S941,A337300,2015,3,6
S941,A337400,2015,3,6
S941,A337500,2015,6,30
S941,A337600,2015,3,18
S941,A337700,2015,6,3
S941,A337800,2015,0,6
S941,A337900,2015,3,0
S941,A338000,2015,18,80
S941,A338100,2015,3,3
S941,A338200,2015,3,3
S941,A338300,2015,6,0
S941,A338400,2015,3,3
S941,A338500,2015,6,3
S941,A338700,2015,3,6
S941,A338800,2015,6,3
S941,A338900,2015,6,18
S941,A339000,2015,6,12
S941,A339100,2015,0,0
S941,A339200,2015,3,0
S941,A339300,2015,6,25
S941,A339400,2015,0,0
S941,A339500,2015,3,3
S941,A339600,2015,0,0
S941,A339800,2015,18,50
S941,A340000,2015,0,0
S941,A340100,2015,0,6
S941,A340500,2015,3,0
S941,A340600,2015,0,6
S941,A340800,2015,3,3
S941,A341000,2015,3,0
S941,A341100,2015,15,55
S941,A341200,2015,9,21
S941,A341300,2015,6,18
S941,A341800,2015,0,3
S941,A342000,2015,9,12
S941,A342300,2015,3,0
S941,A342400,2015,0,9
S941,A342500,2015,6,6
S941,A342600,2015,0,0
S941,A342800,2015,9,30
S941,A343000,2015,0,0
S941,A343100,2015,0,0
S941,A343300,2015,6,6
S941,A343600,2015,3,0
S941,A343700,2015,0,0
S941,A343800,2015,0,3
S941,A343900,2015,0,6
S941,A344000,2015,0,6
S941,A344100,2015,6,15
S941,A344200,2015,3,15
S941,A344300,2015,0,0
S941,A344400,2015,12,40
S941,A344700,2015,6,9
S941,A344800,2015,0,0
S941,A344900,2015,9,40
S941,A345000,2015,0,0
S941,A345100,2015,0,6
S941,A345200,2015,3,0
S941,A345300,2015,3,0
S941,A345400,2015,0,0
S941,A345500,2015,12,40
S941,A345600,2015,3,21
S941,A345700,2015,3,9
S941,A345800,2015,6,18
S941,A346400,2015,0,0
S941,A346500,2015,0,0
S941,A346700,2015,9,30
S941,A346800,2015,3,0
S941,A347000,2015,9,25
S941,A347100,2015,0,0
S941,A347200,2015,0,0
S941,A347300,2015,0,0
S941,A347400,2015,3,0
S941,A347500,2015,0,3
S941,A347700,2015,15,65
S941,A347800,2015,3,3
S941,A347900,2015,6,12
S941,A348000,2015,0,0
S941,A348100,2015,0,6
S941,A348300,2015,0,0
S941,A348400,2015,12,50
S941,A348600,2015,0,0
S941,A348800,2015,6,12
S941,A349000,2015,3,0
S941,A349100,2015,0,6
S941,A349200,2015,3,35
S941,A349300,2015,3,6
S941,A349400,2015,0,3
S941,A349600,2015,0,0
S941,A349700,2015,0,0
S941,A349800,2015,0,6
S941,A349900,2015,6,6
S941,A350000,2015,0,0
S941,A350200,2015,0,0
S941,A350300,2015,9,25
S941,A350400,2015,3,0
S941,A350700,2015,3,0
S941,A350900,2015,3,3
S941,A351000,2015,6,15
S941,A351100,2015,0,0
S941,A351300,2015,3,0
S941,A351400,2015,6,21
S941,A351500,2015,0,6
S941,A351600,2015,3,15
S941,A351700,2015,0,0
S941,A352200,2015,0,3
S941,A352300,2015,3,0
S941,A352500,2015,0,0
S941,A352600,2015,6,6
S941,A353200,2015,6,12
S941,A353300,2015,6,3
S941,A353400,2015,24,75
S941,A353500,2015,3,0
