anzsic06,Area,year,geo_count,ec_count
E301,A100700,2018,6,18
E301,A100800,2018,9,0
E301,A100900,2018,3,3
E301,A101000,2018,6,9
E301,A101100,2018,15,15
E301,A101200,2018,0,0
E301,A101300,2018,0,0
E301,A101400,2018,6,0
E301,A101500,2018,3,3
E301,A101700,2018,0,0
E301,A101800,2018,0,0
E301,A101900,2018,6,0
E301,A102000,2018,0,0
E301,A102100,2018,0,3
E301,A102200,2018,27,3
E301,A102300,2018,9,6
E301,A102400,2018,3,21
E301,A102500,2018,6,40
E301,A102600,2018,18,35
E301,A102700,2018,3,0
E301,A102800,2018,18,6
E301,A102900,2018,3,3
E301,A103000,2018,18,12
E301,A103100,2018,30,9
E301,A103200,2018,3,3
E301,A103300,2018,6,0
E301,A103400,2018,3,0
E301,A103500,2018,0,0
E301,A103600,2018,3,0
E301,A103700,2018,3,0
E301,A103800,2018,9,0
E301,A103900,2018,6,6
E301,A104200,2018,6,0
E301,A104300,2018,6,9
E301,A104500,2018,0,0
E301,A104600,2018,0,0
E301,A104700,2018,0,0
E301,A104800,2018,0,0
E301,A104900,2018,9,0
E301,A105100,2018,24,12
E301,A105200,2018,0,0
E301,A105300,2018,12,12
E301,A105400,2018,21,25
E301,A105500,2018,12,0
E301,A105600,2018,12,6
E301,A105700,2018,3,0
E301,A105800,2018,9,0
E301,A105900,2018,12,12
E301,A106000,2018,6,6
E301,A106100,2018,12,15
E301,A106200,2018,6,0
E301,A106300,2018,15,25
E301,A106400,2018,0,0
E301,A106500,2018,18,6
E301,A106600,2018,12,12
E301,A106700,2018,9,6
E301,A106800,2018,6,9
E301,A106900,2018,15,25
E301,A107000,2018,9,25
E301,A107100,2018,27,45
E301,A107200,2018,9,0
E301,A107300,2018,6,3
E301,A107400,2018,0,0
E301,A107500,2018,12,45
E301,A107600,2018,3,6
E301,A107700,2018,0,3
E301,A107800,2018,12,18
E301,A107900,2018,9,50
E301,A108000,2018,12,12
E301,A108100,2018,3,3
E301,A108200,2018,3,0
E301,A108300,2018,12,6
E301,A108500,2018,12,18
E301,A108600,2018,12,18
E301,A108700,2018,12,6
E301,A108800,2018,12,12
E301,A108900,2018,12,3
E301,A109000,2018,15,6
E301,A109100,2018,9,35
E301,A109200,2018,6,6
E301,A109300,2018,15,15
E301,A109400,2018,9,3
E301,A109500,2018,12,3
E301,A109600,2018,3,9
E301,A109700,2018,15,0
E301,A109800,2018,36,9
E301,A109900,2018,21,18
E301,A110100,2018,18,9
E301,A110200,2018,12,3
E301,A110400,2018,39,25
E301,A110500,2018,9,0
E301,A110700,2018,21,12
E301,A110800,2018,24,9
E301,A110900,2018,24,0
E301,A111100,2018,30,25
E301,A111200,2018,42,6
E301,A111300,2018,33,9
E301,A111400,2018,9,0
E301,A111500,2018,27,15
E301,A111600,2018,21,12
E301,A111700,2018,27,6
E301,A111800,2018,9,3
E301,A111900,2018,12,3
E301,A112100,2018,12,0
E301,A112200,2018,6,6
E301,A112300,2018,9,6
E301,A112400,2018,15,15
E301,A112500,2018,15,25
E301,A112600,2018,12,6
E301,A112700,2018,18,6
E301,A112800,2018,9,6
E301,A112900,2018,15,12
E301,A113000,2018,21,70
E301,A113100,2018,15,12
E301,A113200,2018,12,3
E301,A113300,2018,6,3
E301,A113400,2018,21,6
E301,A113500,2018,15,15
E301,A113600,2018,15,0
E301,A113800,2018,12,18
E301,A113900,2018,27,9
E301,A114000,2018,51,35
E301,A114100,2018,30,15
E301,A114200,2018,9,18
E301,A114400,2018,36,9
E301,A114500,2018,18,9
E301,A114600,2018,24,3
E301,A114700,2018,6,3
E301,A114800,2018,21,12
E301,A114900,2018,39,30
E301,A115000,2018,36,30
E301,A115100,2018,30,15
E301,A115200,2018,27,9
E301,A115300,2018,18,0
E301,A115400,2018,18,12
E301,A115500,2018,12,9
E301,A115600,2018,15,12
E301,A115700,2018,15,6
E301,A115800,2018,36,30
E301,A115900,2018,33,15
E301,A116000,2018,12,3
E301,A116100,2018,21,40
E301,A116200,2018,12,9
E301,A116300,2018,12,15
E301,A116400,2018,12,6
E301,A116500,2018,12,3
E301,A116600,2018,18,9
E301,A116700,2018,36,30
E301,A116800,2018,33,6
E301,A116900,2018,33,18
E301,A117000,2018,21,18
E301,A117100,2018,9,9
E301,A117200,2018,24,55
E301,A117300,2018,24,130
E301,A117400,2018,15,30
E301,A117500,2018,21,20
E301,A117600,2018,9,15
E301,A117700,2018,27,6
E301,A117800,2018,15,9
E301,A117900,2018,36,50
E301,A118000,2018,15,0
E301,A118100,2018,15,3
E301,A118200,2018,39,12
E301,A118300,2018,27,30
E301,A118400,2018,27,18
E301,A118500,2018,36,21
E301,A118600,2018,63,200
E301,A118700,2018,18,12
E301,A118800,2018,6,55
E301,A118900,2018,27,25
E301,A119000,2018,27,35
E301,A119100,2018,15,6
E301,A119200,2018,12,50
E301,A119400,2018,15,9
E301,A119500,2018,21,3
E301,A119600,2018,3,3
E301,A119700,2018,6,9
E301,A119800,2018,30,25
E301,A119900,2018,15,6
E301,A120000,2018,24,15
E301,A120100,2018,6,6
E301,A120200,2018,6,3
E301,A120300,2018,30,15
E301,A120400,2018,21,12
E301,A120500,2018,18,20
E301,A120600,2018,15,15
E301,A120700,2018,18,15
E301,A120800,2018,18,15
E301,A120900,2018,15,15
E301,A121000,2018,24,45
E301,A121100,2018,21,3
E301,A121200,2018,18,9
E301,A121300,2018,18,6
E301,A121400,2018,9,6
E301,A121500,2018,15,25
E301,A121600,2018,12,9
