anzsic06,Area,year,geo_count,ec_count
M70,A211800,2001,3,3
M70,A211900,2001,0,0
M70,A212000,2001,0,0
M70,A212100,2001,3,0
M70,A212200,2001,0,0
M70,A212300,2001,3,0
M70,A212800,2001,6,3
M70,A213000,2001,0,0
M70,A213100,2001,3,0
M70,A213200,2001,3,3
M70,A213300,2001,0,6
M70,A213400,2001,3,9
M70,A213700,2001,0,0
M70,A213800,2001,3,0
M70,A213900,2001,3,0
M70,A214000,2001,3,0
M70,A214100,2001,0,3
M70,A214200,2001,0,0
M70,A214300,2001,3,12
M70,A214400,2001,0,0
M70,A214500,2001,3,0
M70,A214600,2001,0,0
M70,A214900,2001,0,0
M70,A215000,2001,0,0
M70,A215100,2001,0,0
M70,A215200,2001,3,3
M70,A215800,2001,3,6
M70,A215900,2001,3,0
M70,A216100,2001,0,0
M70,A216200,2001,0,0
M70,A216300,2001,3,0
M70,A216600,2001,3,0
M70,A216700,2001,0,3
M70,A216800,2001,3,3
M70,A216900,2001,6,3
M70,A217000,2001,6,15
M70,A217200,2001,0,0
M70,A217400,2001,0,0
M70,A217700,2001,3,12
M70,A217800,2001,0,0
M70,A218000,2001,3,0
M70,A218100,2001,3,3
M70,A218200,2001,3,0
M70,A218300,2001,3,3
M70,A218400,2001,0,0
M70,A218500,2001,0,0
M70,A218600,2001,6,0
M70,A218700,2001,0,3
M70,A219600,2001,0,0
M70,A220100,2001,3,0
M70,A221000,2001,3,0
M70,A221800,2001,0,0
M70,A221900,2001,3,3
M70,A222400,2001,0,0
M70,A222700,2001,3,0
M70,A222900,2001,0,0
M70,A223500,2001,0,0
M70,A224200,2001,3,0
M70,A224800,2001,3,3
M70,A225000,2001,0,0
M70,A225100,2001,0,0
M70,A225600,2001,0,0
M70,A225700,2001,6,9
M70,A225900,2001,0,0
M70,A226700,2001,6,130
M70,A226800,2001,0,0
M70,A226900,2001,0,0
M70,A227200,2001,3,0
M70,A227400,2001,3,0
M70,A227800,2001,3,0
M70,A228000,2001,6,3
M70,A228100,2001,0,0
M70,A228300,2001,3,3
M70,A228500,2001,0,0
M70,A228600,2001,3,0
M70,A228700,2001,0,0
M70,A228800,2001,0,0
M70,A229100,2001,0,0
M70,A229200,2001,3,25
M70,A229300,2001,0,0
M70,A229500,2001,0,0
M70,A229800,2001,6,0
M70,A229900,2001,3,0
M70,A230000,2001,0,0
M70,A230100,2001,0,0
M70,A230200,2001,0,0
M70,A230300,2001,0,0
M70,A230500,2001,6,3
M70,A230600,2001,18,60
M70,A230700,2001,3,0
M70,A230800,2001,3,0
M70,A231000,2001,3,9
M70,A231100,2001,0,0
M70,A231200,2001,0,0
M70,A231300,2001,0,0
M70,A231400,2001,3,3
M70,A231500,2001,3,0
M70,A231600,2001,3,0
M70,A231700,2001,0,0
M70,A231800,2001,0,0
M70,A232000,2001,0,0
M70,A232200,2001,3,0
M70,A232500,2001,3,12
M70,A232700,2001,0,0
M70,A233000,2001,3,0
M70,A233500,2001,0,0
M70,A233600,2001,0,0
M70,A234100,2001,0,0
M70,A234400,2001,6,0
M70,A234600,2001,0,0
M70,A234800,2001,0,3
M70,A234900,2001,3,3
M70,A235100,2001,3,0
M70,A235600,2001,0,0
M70,A235700,2001,3,0
M70,A235800,2001,3,0
M70,A236000,2001,3,3
M70,A236100,2001,0,0
M70,A236500,2001,0,0
M70,A236600,2001,0,3
M70,A236800,2001,6,0
M70,A236900,2001,6,0
M70,A237000,2001,6,3
M70,A237100,2001,6,0
M70,A237200,2001,6,0
M70,A237300,2001,3,3
M70,A237400,2001,3,0
M70,A237500,2001,3,3
M70,A237600,2001,3,9
M70,A237700,2001,0,0
M70,A237800,2001,3,3
M70,A237900,2001,3,0
M70,A238000,2001,3,3
M70,A238100,2001,0,3
M70,A238300,2001,6,0
M70,A238400,2001,9,0
M70,A238500,2001,3,0
M70,A238600,2001,9,0
M70,A238800,2001,15,6
M70,A238900,2001,0,0
M70,A239000,2001,12,6
M70,A239100,2001,0,0
M70,A239200,2001,6,0
M70,A239300,2001,3,0
M70,A239400,2001,3,0
M70,A239500,2001,3,0
M70,A239600,2001,9,0
M70,A239800,2001,9,3
M70,A239900,2001,6,6
M70,A240000,2001,15,0
M70,A240200,2001,15,6
M70,A240300,2001,6,0
M70,A240400,2001,12,3
M70,A240500,2001,3,0
M70,A240600,2001,15,6
M70,A240700,2001,0,0
M70,A240800,2001,3,0
M70,A240900,2001,3,0
M70,A241200,2001,0,3
M70,A241400,2001,9,3
M70,A241500,2001,9,3
M70,A241600,2001,6,0
M70,A241700,2001,3,0
M70,A241800,2001,6,0
M70,A241900,2001,6,3
M70,A242000,2001,0,0
M70,A242100,2001,6,0
M70,A242300,2001,6,3
M70,A242400,2001,3,0
M70,A242500,2001,0,0
M70,A242600,2001,3,0
M70,A242700,2001,3,0
M70,A242800,2001,9,0
M70,A242900,2001,6,0
M70,A243000,2001,6,0
M70,A243100,2001,6,0
M70,A243200,2001,21,15
M70,A243300,2001,9,0
M70,A243400,2001,9,3
M70,A243500,2001,9,0
M70,A243600,2001,6,0
M70,A243700,2001,6,320
M70,A243800,2001,6,3
M70,A244000,2001,18,9
M70,A244100,2001,0,0
M70,A244200,2001,6,3
M70,A244300,2001,21,110
M70,A244400,2001,9,3
M70,A244500,2001,3,0
M70,A244600,2001,6,9
M70,A244700,2001,15,3
M70,A244800,2001,12,0
M70,A244900,2001,3,0
M70,A245000,2001,6,3
M70,A245100,2001,9,0
M70,A245200,2001,3,0
M70,A245300,2001,3,3
M70,A245400,2001,3,0
M70,A245500,2001,6,0
M70,A245600,2001,9,3
M70,A245800,2001,6,0
M70,A245900,2001,6,0
M70,A246000,2001,6,0
M70,A246100,2001,9,0
M70,A246200,2001,0,0
M70,A246300,2001,0,0
M70,A246400,2001,3,0
M70,A246500,2001,3,0
M70,A246600,2001,0,0
M70,A246700,2001,12,3
M70,A246800,2001,6,0
M70,A246900,2001,3,0
M70,A247000,2001,3,0
M70,A247100,2001,3,0
M70,A247200,2001,15,0
M70,A247300,2001,6,0
M70,A247500,2001,3,3
M70,A247600,2001,15,3
M70,A247700,2001,9,0
M70,A247800,2001,12,0
M70,A247900,2001,9,3
M70,A248000,2001,6,0
M70,A248100,2001,9,6
M70,A248200,2001,0,0
M70,A248300,2001,18,6
M70,A248400,2001,15,0
M70,A248500,2001,6,0
M70,A248600,2001,9,3
M70,A248700,2001,6,0
M70,A248800,2001,18,12
M70,A248900,2001,15,3
M70,A249000,2001,12,0
M70,A249100,2001,9,3
M70,A249200,2001,3,0
M70,A249300,2001,15,6
M70,A249400,2001,18,6
M70,A249500,2001,12,0
M70,A249600,2001,24,9
M70,A249700,2001,18,45
M70,A249800,2001,6,6
M70,A249900,2001,18,6
M70,A250000,2001,18,0
M70,A250100,2001,6,3
M70,A250200,2001,12,0
M70,A250300,2001,24,12
M70,A250400,2001,18,12
M70,A250500,2001,6,3
M70,A250600,2001,15,3
M70,A250700,2001,9,130
M70,A250800,2001,21,3
M70,A250900,2001,30,20
M70,A251000,2001,15,60
M70,A251100,2001,21,3
M70,A251200,2001,21,0
M70,A251300,2001,9,0
M70,A251400,2001,174,2150
M70,A251500,2001,15,0
M70,A251600,2001,42,140
M70,A251700,2001,39,160
M70,A251800,2001,45,150
M70,A251900,2001,12,9
M70,A252000,2001,21,12
M70,A252100,2001,6,3
M70,A252200,2001,6,0
M70,A252300,2001,12,70
M70,A252400,2001,6,0
M70,A252500,2001,33,3
M70,A252600,2001,9,0
M70,A252700,2001,15,0
M70,A252800,2001,21,0
M70,A252900,2001,6,0
M70,A253000,2001,9,0
M70,A253100,2001,24,0
M70,A253200,2001,6,0
M70,A253300,2001,9,0
M70,A253400,2001,9,0
M70,A253500,2001,6,0
M70,A253600,2001,12,0
M70,A253700,2001,6,0
M70,A253800,2001,12,0
M70,A253900,2001,3,0
M70,A254000,2001,21,0
M70,A254100,2001,6,0
M70,A254200,2001,6,0
M70,A254300,2001,6,6
M70,A254400,2001,6,3
M70,A254500,2001,9,0
M70,A254600,2001,9,0
M70,A254700,2001,6,0
M70,A254800,2001,9,0
M70,A254900,2001,9,3
M70,A255100,2001,6,3
M70,A255200,2001,6,0
M70,A255400,2001,3,3
M70,A255700,2001,0,0
M70,A255900,2001,6,40
M70,A256200,2001,3,0
M70,A256800,2001,3,0
M70,A256900,2001,3,0
M70,A257000,2001,6,0
M70,A257700,2001,3,3
M70,A257900,2001,3,15
M70,A300300,2001,3,0
M70,A300500,2001,0,0
M70,A300600,2001,3,0
M70,A300700,2001,0,0
M70,A300900,2001,3,0
M70,A301000,2001,0,0
M70,A301100,2001,0,0
M70,A301300,2001,0,0
M70,A301500,2001,0,0
M70,A301600,2001,3,0
M70,A301800,2001,0,0
M70,A302200,2001,0,0
M70,A302500,2001,0,0
M70,A302800,2001,3,9
M70,A303600,2001,3,0
M70,A304000,2001,0,0
M70,A304100,2001,3,3
M70,A304200,2001,3,0
M70,A304300,2001,0,0
M70,A304400,2001,3,0
M70,A304600,2001,3,3
M70,A304700,2001,9,18
M70,A304800,2001,6,0
M70,A305100,2001,6,0
M70,A305200,2001,0,0
M70,A305300,2001,6,0
M70,A305400,2001,3,3
M70,A305500,2001,0,0
M70,A305600,2001,0,3
M70,A305800,2001,0,0
M70,A306000,2001,0,0
M70,A306200,2001,6,0
M70,A306600,2001,0,0
M70,A306800,2001,3,0
M70,A307100,2001,0,3
M70,A307300,2001,3,0
M70,A307500,2001,0,0
M70,A307700,2001,0,0
M70,A307900,2001,0,6
M70,A308300,2001,0,0
M70,A308900,2001,0,0
M70,A309400,2001,3,3
M70,A309900,2001,0,0
M70,A310700,2001,3,0
M70,A311800,2001,3,0
M70,A312200,2001,3,0
M70,A312400,2001,0,0
M70,A312500,2001,0,0
M70,A312800,2001,0,0
M70,A312900,2001,3,0
M70,A313100,2001,3,0
M70,A313600,2001,0,0
M70,A313700,2001,3,0
M70,A314000,2001,3,0
M70,A314400,2001,0,0
M70,A314500,2001,0,3
M70,A314600,2001,3,0
M70,A315300,2001,0,0
M70,A315700,2001,3,0
M70,A316500,2001,0,0
M70,A317300,2001,3,0
M70,A317500,2001,9,220
M70,A317700,2001,3,0
M70,A317800,2001,3,0
M70,A317900,2001,6,6
M70,A318000,2001,6,9
M70,A318100,2001,0,0
M70,A318300,2001,6,3
M70,A318400,2001,0,0
M70,A318500,2001,3,0
M70,A318600,2001,3,0
M70,A318800,2001,0,0
M70,A318900,2001,0,0
M70,A319000,2001,0,0
M70,A319200,2001,3,0
M70,A319300,2001,3,0
M70,A319400,2001,0,0
M70,A319600,2001,0,3
M70,A319700,2001,0,0
M70,A319800,2001,0,9
M70,A319900,2001,6,3
M70,A320100,2001,3,0
M70,A320200,2001,6,0
M70,A320400,2001,3,3
M70,A320500,2001,3,0
M70,A320600,2001,6,0
M70,A320700,2001,6,0
M70,A320800,2001,3,6
M70,A321000,2001,3,0
M70,A321100,2001,0,0
M70,A321200,2001,3,0
M70,A321400,2001,6,0
M70,A321500,2001,0,0
M70,A321800,2001,6,0
M70,A321900,2001,0,0
M70,A322100,2001,0,0
M70,A322200,2001,3,0
M70,A322300,2001,0,3
M70,A322400,2001,3,0
M70,A322600,2001,6,3
M70,A322700,2001,3,3
M70,A323000,2001,6,0
M70,A323100,2001,0,0
M70,A323200,2001,3,0
M70,A323300,2001,3,0
M70,A323500,2001,6,300
M70,A323700,2001,3,0
M70,A323800,2001,0,0
M70,A323900,2001,3,0
M70,A324200,2001,12,230
M70,A324400,2001,0,9
M70,A324600,2001,0,0
M70,A324800,2001,3,0
M70,A324900,2001,0,3
M70,A325000,2001,6,12
M70,A325100,2001,3,0
M70,A325300,2001,6,0
M70,A325500,2001,0,21
M70,A325600,2001,3,3
M70,A325700,2001,30,100
M70,A325800,2001,12,45
M70,A325900,2001,0,0
M70,A326200,2001,6,0
M70,A326300,2001,3,0
M70,A326500,2001,0,0
M70,A326600,2001,33,120
M70,A326700,2001,3,0
M70,A326800,2001,0,0
M70,A326900,2001,3,6
M70,A327000,2001,18,100
M70,A327100,2001,6,18
M70,A327200,2001,0,0
M70,A327400,2001,3,0
M70,A327500,2001,3,0
M70,A327600,2001,3,0
M70,A327700,2001,3,3
M70,A327800,2001,0,3
M70,A327900,2001,3,0
M70,A328000,2001,3,0
M70,A328100,2001,18,35
M70,A328300,2001,3,0
M70,A328400,2001,3,0
M70,A328500,2001,3,0
M70,A328700,2001,0,0
M70,A328800,2001,6,35
M70,A328900,2001,3,6
M70,A329100,2001,0,0
M70,A329200,2001,0,3
M70,A329400,2001,0,0
M70,A329500,2001,0,0
M70,A329700,2001,0,0
M70,A330000,2001,3,0
M70,A330100,2001,6,0
M70,A330200,2001,0,0
M70,A330300,2001,6,0
M70,A330500,2001,0,0
M70,A330600,2001,0,0
M70,A330700,2001,3,0
M70,A330800,2001,3,0
M70,A330900,2001,3,0
M70,A331300,2001,0,3
M70,A331400,2001,3,0
M70,A331500,2001,3,25
M70,A331800,2001,3,0
M70,A331900,2001,0,0
M70,A332000,2001,6,0
M70,A332100,2001,3,9
M70,A332200,2001,6,0
M70,A332400,2001,3,0
M70,A332500,2001,3,0
M70,A332700,2001,9,6
M70,A332900,2001,0,0
M70,A333300,2001,0,0
M70,A333600,2001,0,0
M70,A333700,2001,0,0
M70,A334400,2001,0,0
M70,A334500,2001,3,0
M70,A334800,2001,3,0
M70,A335000,2001,3,0
M70,A335100,2001,0,0
M70,A335400,2001,0,0
M70,A335600,2001,3,0
M70,A335700,2001,0,0
M70,A336000,2001,3,0
M70,A336100,2001,0,0
M70,A338000,2001,3,9
M70,A338100,2001,3,0
M70,A338400,2001,3,0
M70,A338900,2001,0,0
M70,A339300,2001,0,3
M70,A339500,2001,0,0
M70,A339600,2001,0,0
M70,A339700,2001,3,0
M70,A339800,2001,0,0
M70,A340400,2001,0,0
M70,A340600,2001,0,0
M70,A340700,2001,3,12
M70,A340800,2001,3,0
M70,A341100,2001,0,0
M70,A341200,2001,0,9
M70,A342600,2001,0,0
M70,A342800,2001,0,0
M70,A343100,2001,0,0
M70,A343300,2001,0,0
M70,A343900,2001,0,0
M70,A344400,2001,3,0
M70,A344800,2001,3,0
M70,A344900,2001,3,3
M70,A345500,2001,0,0
M70,A345600,2001,3,0
M70,A347800,2001,3,0
M70,A348100,2001,0,3
M70,A348200,2001,0,0
M70,A348300,2001,3,0
M70,A348400,2001,0,0
M70,A348500,2001,0,3
M70,A349100,2001,0,0
M70,A349300,2001,0,0
M70,A349400,2001,3,0
M70,A349600,2001,0,0
M70,A349800,2001,3,0
M70,A350300,2001,0,0
M70,A350600,2001,0,0
M70,A350700,2001,0,0
M70,A351300,2001,0,0
M70,A351500,2001,0,0
M70,A351600,2001,3,0
M70,A351700,2001,0,0
M70,A351800,2001,0,0
M70,A352100,2001,0,0
M70,A352200,2001,0,0
M70,A352300,2001,3,0
M70,A352600,2001,3,0
M70,A352800,2001,0,25
M70,A352900,2001,3,0
M70,A353000,2001,3,3
M70,A353200,2001,3,0
M70,A353400,2001,21,50
M70,A353700,2001,3,15
M70,A354000,2001,0,0
M70,A354100,2001,0,0
M70,A354200,2001,0,0
M70,A354800,2001,0,0
M70,A354900,2001,3,0
M70,A355000,2001,3,0
M70,A355200,2001,3,0
M70,A355500,2001,0,0
M70,A355600,2001,0,0
M70,A355700,2001,0,0
M70,A355800,2001,0,0
M70,A358300,2001,3,0
M70,A358400,2001,0,0
M70,A359900,2001,0,0
M70,A360700,2001,0,0
M70,A360800,2001,0,0
M70,A360900,2001,3,0
M70,A361000,2001,12,35
M70,A361100,2001,3,3
M70,A361200,2001,0,0
M70,A361400,2001,0,0
M70,A361900,2001,0,0
M70,A363100,2001,3,0
M70,C07601,2001,87,21
M70,C07602,2001,225,85
M70,C07603,2001,129,180
M70,C07604,2001,210,130
M70,C07605,2001,192,200
M70,C07606,2001,96,55
M70,C07607,2001,120,35
M70,C07609,2001,18,3
M70,C07610,2001,654,4000
M70,C07611,2001,102,70
M70,C07612,2001,354,370
M70,C07613,2001,90,25
M70,C07614,2001,291,75
M70,C07615,2001,144,600
M70,C07616,2001,201,70
M70,C07617,2001,24,12
M70,C07618,2001,45,85
M70,C07619,2001,45,25
M70,C07620,2001,30,55
M70,C07621,2001,63,25
M70,CTotal,2001,3114,6100
M70,R01,2001,45,35
M70,R02,2001,3114,6100
M70,R03,2001,228,180
M70,R04,2001,138,130
M70,R05,2001,15,12
M70,R06,2001,87,100
M70,R07,2001,48,45
M70,R08,2001,126,270
M70,R09,2001,1758,3700
M70,R12,2001,6,3
M70,R13,2001,480,1400
M70,R14,2001,90,100
M70,R15,2001,21,40
M70,R16,2001,21,12
M70,R17,2001,48,30
M70,R18,2001,9,9
M70,RTotal,2001,6240,12200
M70,T001,2001,12,9
M70,T002,2001,30,21
M70,T003,2001,6,6
M70,T011,2001,15,3
M70,T012,2001,3,0
M70,T013,2001,21,3
M70,T015,2001,9,0
M70,T016,2001,138,160
M70,T017,2001,21,9
M70,T018,2001,3,0
M70,T019,2001,6,0
M70,T020,2001,3,0
M70,T021,2001,15,6
M70,T022,2001,18,9
M70,T023,2001,75,110
M70,T024,2001,30,9
M70,T025,2001,12,3
M70,T026,2001,3,0
M70,T027,2001,3,3
M70,T028,2001,15,12
M70,T030,2001,39,50
M70,T031,2001,42,40
M70,T032,2001,6,6
M70,T033,2001,42,40
M70,T034,2001,3,0
M70,T035,2001,6,3
M70,T036,2001,6,0
M70,T037,2001,12,12
M70,T038,2001,9,130
M70,T039,2001,12,6
M70,T040,2001,69,110
M70,T041,2001,0,0
M70,T042,2001,21,6
M70,T043,2001,87,30
M70,T044,2001,126,35
M70,T045,2001,84,12
M70,T046,2001,279,500
M70,T047,2001,1158,3050
M70,T048,2001,12,45
M70,T049,2001,6,0
M70,T050,2001,6,18
M70,T051,2001,21,12
M70,T052,2001,48,30
M70,T053,2001,9,9
M70,T054,2001,0,0
M70,T055,2001,3,3
M70,T056,2001,0,0
M70,T057,2001,3,0
M70,T058,2001,6,0
M70,T059,2001,15,6
M70,T060,2001,414,1350
M70,T062,2001,15,0
M70,T063,2001,6,9
M70,T064,2001,21,25
M70,T066,2001,3,0
M70,T068,2001,6,0
M70,T069,2001,6,3
M70,T070,2001,6,6
M70,T071,2001,75,95
M70,T072,2001,0,0
M70,T073,2001,3,0
M70,T074,2001,0,0
M70,T075,2001,21,40
M70,T076,2001,3114,6100
M70,TTotal,2001,6240,12200
M700,A100100,2001,3,0
M700,A100500,2001,0,0
M700,A101700,2001,3,0
M700,A102100,2001,0,0
M700,A103000,2001,6,3
M700,A103100,2001,3,0
M700,A103500,2001,3,6
M700,A103800,2001,0,0
M700,A105200,2001,0,9
M700,A105400,2001,0,0
M700,A105500,2001,3,0
M700,A105600,2001,3,0
M700,A105900,2001,6,0
M700,A106100,2001,0,0
M700,A106500,2001,3,0
M700,A106600,2001,3,0
M700,A107100,2001,6,12
M700,A107200,2001,0,0
M700,A107400,2001,0,0
M700,A107800,2001,3,0
M700,A107900,2001,0,0
M700,A108000,2001,3,0
M700,A108100,2001,3,0
M700,A108300,2001,3,0
M700,A109000,2001,3,0
M700,A109300,2001,3,6
M700,A109800,2001,0,0
M700,A109900,2001,3,0
M700,A110200,2001,3,0
M700,A110400,2001,9,6
M700,A110500,2001,3,0
M700,A110700,2001,0,0
M700,A110800,2001,3,3
M700,A110900,2001,3,3
M700,A111200,2001,6,6
M700,A111500,2001,0,0
M700,A111900,2001,0,0
M700,A112100,2001,3,0
M700,A112400,2001,3,0
M700,A112500,2001,3,0
M700,A112600,2001,6,0
M700,A112700,2001,3,0
M700,A112800,2001,3,0
M700,A112900,2001,3,0
M700,A113100,2001,0,0
M700,A113200,2001,3,0
M700,A113500,2001,3,0
M700,A113600,2001,3,0
M700,A113800,2001,3,3
M700,A113900,2001,3,0
M700,A114000,2001,6,0
M700,A114100,2001,6,0
M700,A114400,2001,3,0
M700,A114500,2001,3,3
M700,A114600,2001,0,0
M700,A114700,2001,9,3
M700,A114800,2001,9,0
M700,A114900,2001,0,0
M700,A115000,2001,3,0
M700,A115100,2001,6,0
M700,A115200,2001,6,3
M700,A115300,2001,0,0
M700,A115400,2001,3,3
M700,A115500,2001,9,0
M700,A115600,2001,3,0
M700,A115700,2001,3,0
M700,A115800,2001,0,0
M700,A115900,2001,3,0
M700,A116100,2001,3,0
M700,A116200,2001,0,0
M700,A116300,2001,3,0
M700,A116400,2001,6,0
M700,A116600,2001,9,0
M700,A116700,2001,3,0
M700,A116800,2001,12,0
M700,A116900,2001,0,0
M700,A117000,2001,6,3
M700,A117100,2001,6,0
M700,A117200,2001,9,3
M700,A117300,2001,3,0
M700,A117400,2001,0,0
M700,A117500,2001,9,3
M700,A117600,2001,6,3
M700,A117700,2001,12,25
M700,A117900,2001,18,0
M700,A118000,2001,9,3
M700,A118100,2001,9,45
M700,A118200,2001,18,6
M700,A118300,2001,9,25
M700,A118400,2001,0,0
M700,A118500,2001,0,0
M700,A118600,2001,48,110
M700,A118700,2001,6,3
M700,A118900,2001,9,6
M700,A119000,2001,21,12
M700,A119100,2001,3,3
M700,A119400,2001,3,0
M700,A119500,2001,9,0
M700,A119600,2001,0,3
M700,A119700,2001,0,0
M700,A119800,2001,3,0
M700,A119900,2001,6,0
M700,A120000,2001,6,3
M700,A120100,2001,3,0
M700,A120300,2001,3,12
M700,A120400,2001,9,0
M700,A120500,2001,12,0
M700,A120600,2001,0,0
M700,A120700,2001,0,3
M700,A120800,2001,12,3
M700,A120900,2001,0,0
M700,A121000,2001,9,3
M700,A121100,2001,9,3
M700,A121200,2001,0,0
M700,A121300,2001,3,3
M700,A121400,2001,3,3
M700,A121500,2001,6,0
M700,A121600,2001,3,0
M700,A121800,2001,6,3
M700,A121900,2001,6,3
M700,A122000,2001,0,0
M700,A122100,2001,6,0
M700,A122200,2001,9,0
M700,A122300,2001,0,6
M700,A122400,2001,3,0
M700,A122500,2001,0,0
M700,A122600,2001,9,3
M700,A122700,2001,6,3
M700,A122800,2001,9,0
M700,A122900,2001,3,0
