anzsic06,Area,year,geo_count,ec_count
S94,A109300,2013,18,35
S94,A109400,2013,3,0
S94,A109500,2013,0,0
S94,A109600,2013,6,6
S94,A109700,2013,6,3
S94,A109800,2013,3,0
S94,A109900,2013,3,3
S94,A110100,2013,3,0
S94,A110200,2013,3,0
S94,A110400,2013,3,3
S94,A110500,2013,9,12
S94,A110700,2013,3,0
S94,A110800,2013,6,0
S94,A110900,2013,3,9
S94,A111100,2013,15,35
S94,A111200,2013,12,21
S94,A111300,2013,6,3
S94,A111400,2013,0,0
S94,A111500,2013,0,3
S94,A111600,2013,0,3
S94,A111700,2013,6,18
S94,A111800,2013,0,3
S94,A111900,2013,0,0
S94,A112100,2013,6,9
S94,A112200,2013,6,6
S94,A112300,2013,0,0
S94,A112400,2013,12,15
S94,A112500,2013,3,6
S94,A112600,2013,6,3
S94,A112700,2013,6,0
S94,A112800,2013,3,0
S94,A112900,2013,6,12
S94,A113000,2013,6,12
S94,A113300,2013,0,0
S94,A113400,2013,0,0
S94,A113500,2013,6,9
S94,A113600,2013,3,0
S94,A113800,2013,21,65
S94,A113900,2013,3,0
S94,A114000,2013,12,3
S94,A114100,2013,3,0
S94,A114200,2013,3,0
S94,A114400,2013,6,6
S94,A114600,2013,6,18
S94,A114700,2013,6,9
S94,A114800,2013,3,0
S94,A114900,2013,21,45
S94,A115000,2013,21,40
S94,A115100,2013,0,0
S94,A115200,2013,0,3
S94,A115300,2013,0,0
S94,A115400,2013,0,0
S94,A115500,2013,3,3
S94,A115600,2013,3,3
S94,A115700,2013,6,12
S94,A115800,2013,9,3
S94,A115900,2013,6,6
S94,A116000,2013,3,0
S94,A116100,2013,3,6
S94,A116200,2013,0,0
S94,A116400,2013,3,0
S94,A116600,2013,6,3
S94,A116700,2013,9,18
S94,A116800,2013,3,0
S94,A116900,2013,0,3
S94,A117000,2013,9,35
S94,A117100,2013,3,0
S94,A117200,2013,12,9
S94,A117300,2013,6,6
S94,A117400,2013,0,0
S94,A117500,2013,6,3
S94,A117600,2013,6,3
S94,A117700,2013,3,6
S94,A117800,2013,3,0
S94,A117900,2013,3,0
S94,A118000,2013,6,6
S94,A118100,2013,12,6
S94,A118200,2013,3,6
S94,A118300,2013,24,70
S94,A118400,2013,6,6
S94,A118500,2013,3,6
S94,A118600,2013,60,220
S94,A118700,2013,0,0
S94,A118800,2013,3,3
S94,A118900,2013,3,3
S94,A119000,2013,6,6
S94,A119100,2013,6,0
S94,A119200,2013,3,0
S94,A119400,2013,3,0
S94,A119500,2013,3,3
S94,A119600,2013,6,0
S94,A119700,2013,3,6
S94,A119800,2013,9,0
S94,A119900,2013,3,0
S94,A120100,2013,3,0
S94,A120200,2013,3,3
