anzsic06,Area,year,geo_count,ec_count
F373,A125100,2019,9,70
F373,A125200,2019,0,0
F373,A125300,2019,0,0
F373,A125400,2019,3,0
F373,A125500,2019,3,18
F373,A125600,2019,3,3
F373,A125700,2019,9,25
F373,A125800,2019,3,0
F373,A125900,2019,0,0
F373,A126000,2019,3,0
F373,A126100,2019,3,3
F373,A126200,2019,0,0
F373,A126300,2019,6,3
F373,A126400,2019,3,0
F373,A126500,2019,6,3
F373,A126600,2019,9,80
F373,A126700,2019,3,6
F373,A126800,2019,18,75
F373,A126900,2019,9,3
F373,A127100,2019,3,9
F373,A127200,2019,3,0
F373,A127300,2019,12,30
F373,A127400,2019,12,6
F373,A127500,2019,21,150
F373,A127600,2019,6,3
F373,A127700,2019,6,6
F373,A127900,2019,0,0
F373,A128100,2019,3,0
F373,A128200,2019,6,3
F373,A128300,2019,3,0
F373,A128400,2019,6,0
F373,A128500,2019,6,0
F373,A128600,2019,3,0
F373,A128700,2019,24,210
F373,A128800,2019,3,9
F373,A128900,2019,3,3
F373,A129100,2019,6,0
F373,A129200,2019,3,0
F373,A129400,2019,6,0
F373,A129500,2019,6,9
F373,A129600,2019,3,0
F373,A129700,2019,6,0
F373,A129800,2019,0,0
F373,A129900,2019,3,0
F373,A130000,2019,6,0
F373,A130100,2019,0,0
F373,A130200,2019,6,6
F373,A130300,2019,6,6
F373,A130400,2019,0,0
F373,A130500,2019,0,0
F373,A130600,2019,0,0
F373,A130700,2019,3,0
F373,A130800,2019,3,3
F373,A130900,2019,3,0
F373,A131000,2019,3,0
F373,A131100,2019,6,0
F373,A131200,2019,9,25
F373,A131300,2019,9,30
F373,A131400,2019,0,0
F373,A131500,2019,3,9
F373,A131600,2019,9,9
F373,A131700,2019,3,3
F373,A131800,2019,9,3
F373,A131900,2019,0,0
F373,A132000,2019,3,0
F373,A132100,2019,3,0
F373,A132200,2019,6,0
F373,A132300,2019,0,0
F373,A132400,2019,9,12
F373,A132500,2019,0,3
F373,A132600,2019,6,9
F373,A132700,2019,6,12
F373,A132800,2019,6,0
F373,A132900,2019,3,6
F373,A133000,2019,0,0
F373,A133100,2019,0,15
F373,A133200,2019,24,70
F373,A133300,2019,21,40
F373,A133400,2019,3,6
F373,A133500,2019,18,60
F373,A133600,2019,6,55
F373,A133700,2019,27,70
F373,A133800,2019,3,12
F373,A133900,2019,21,270
F373,A134000,2019,6,3
F373,A134100,2019,6,3
F373,A134200,2019,6,0
F373,A134300,2019,6,9
F373,A134400,2019,3,30
F373,A134500,2019,0,0
F373,A134600,2019,0,0
F373,A134700,2019,0,0
F373,A134900,2019,3,0
F373,A135000,2019,9,60
F373,A135100,2019,6,0
F373,A135200,2019,3,3
F373,A135300,2019,3,12
F373,A135400,2019,3,0
F373,A135500,2019,0,0
F373,A135600,2019,6,0
F373,A135800,2019,9,25
F373,A135900,2019,6,0
F373,A136000,2019,36,60
F373,A136100,2019,3,12
F373,A136200,2019,3,0
F373,A136300,2019,6,9
