anzsic06,Area,year,geo_count,ec_count
P801,A224400,2018,0,0
P801,A224500,2018,3,3
P801,A224600,2018,3,3
P801,A224800,2018,6,30
P801,A224900,2018,0,6
P801,A225000,2018,3,9
P801,A225100,2018,0,12
P801,A225300,2018,3,18
P801,A225400,2018,0,45
P801,A225500,2018,3,9
P801,A225600,2018,0,12
P801,A225700,2018,3,25
P801,A225800,2018,3,25
P801,A225900,2018,0,6
P801,A226000,2018,3,9
P801,A226100,2018,0,0
P801,A226300,2018,6,12
P801,A226400,2018,0,0
P801,A226500,2018,3,21
P801,A226700,2018,3,9
P801,A226900,2018,0,12
P801,A227000,2018,0,25
P801,A227100,2018,3,3
P801,A227200,2018,0,0
P801,A227300,2018,0,0
P801,A227500,2018,0,3
P801,A227600,2018,3,3
P801,A227900,2018,3,12
P801,A228000,2018,0,6
P801,A228200,2018,0,35
P801,A228300,2018,3,18
P801,A228400,2018,3,15
P801,A228500,2018,0,9
P801,A228800,2018,3,35
P801,A228900,2018,0,21
P801,A229000,2018,0,6
P801,A229100,2018,0,6
P801,A229200,2018,0,9
P801,A229300,2018,3,3
P801,A229500,2018,0,25
P801,A229600,2018,0,20
P801,A229700,2018,0,6
P801,A229800,2018,3,25
P801,A229900,2018,3,30
P801,A230100,2018,0,30
P801,A230200,2018,0,25
P801,A230300,2018,0,6
P801,A230400,2018,3,25
P801,A230500,2018,6,110
P801,A230600,2018,6,90
P801,A230700,2018,6,18
P801,A230800,2018,6,18
P801,A231000,2018,0,12
P801,A231100,2018,0,9
P801,A231300,2018,0,6
P801,A231400,2018,0,25
P801,A231500,2018,6,25
P801,A231600,2018,3,3
P801,A231700,2018,6,40
P801,A231800,2018,0,9
P801,A231900,2018,3,6
P801,A232100,2018,3,6
P801,A232200,2018,6,35
P801,A232400,2018,3,9
P801,A232700,2018,0,9
P801,A233100,2018,0,3
P801,A233200,2018,3,9
P801,A233300,2018,3,45
P801,A233400,2018,0,6
P801,A233600,2018,0,9
P801,A233800,2018,3,18
P801,A234000,2018,0,12
P801,A234100,2018,0,6
P801,A234300,2018,3,9
P801,A234600,2018,3,6
P801,A234800,2018,3,6
P801,A234900,2018,0,9
P801,A235100,2018,3,0
P801,A235200,2018,6,30
P801,A235300,2018,0,6
P801,A235400,2018,6,15
P801,A235500,2018,0,15
P801,A235800,2018,0,12
P801,A235900,2018,3,12
P801,A236100,2018,0,0
P801,A236500,2018,6,45
P801,A236800,2018,0,9
P801,A237000,2018,3,21
P801,A237300,2018,0,12
P801,A237600,2018,0,6
P801,A237800,2018,3,50
P801,A238000,2018,0,18
P801,A238100,2018,6,21
P801,A238300,2018,3,12
P801,A238400,2018,6,18
P801,A238500,2018,6,35
