anzsic06,Area,year,geo_count,ec_count
O77,A134400,2011,0,18
O77,A134500,2011,3,0
O77,A134600,2011,0,0
O77,A135100,2011,0,40
O77,A135200,2011,0,18
O77,A135400,2011,0,0
O77,A135600,2011,3,0
O77,A135800,2011,0,0
O77,A135900,2011,0,0
O77,A136000,2011,9,150
O77,A136100,2011,3,21
O77,A136300,2011,0,0
O77,A136400,2011,6,40
O77,A136500,2011,3,0
O77,A136700,2011,6,12
O77,A137500,2011,0,0
O77,A137700,2011,3,450
O77,A137800,2011,3,0
O77,A138000,2011,3,9
O77,A138100,2011,3,25
O77,A138200,2011,0,3
O77,A138500,2011,6,470
O77,A138600,2011,3,30
O77,A138900,2011,0,0
O77,A139300,2011,0,30
O77,A139700,2011,3,0
O77,A140000,2011,3,3
O77,A140100,2011,0,0
O77,A140200,2011,0,0
O77,A140300,2011,6,35
O77,A140500,2011,0,0
O77,A140700,2011,3,25
O77,A140900,2011,3,6
O77,A141000,2011,6,35
O77,A141200,2011,0,0
O77,A141300,2011,3,3
O77,A141600,2011,0,0
O77,A142000,2011,6,15
O77,A142200,2011,3,12
O77,A142300,2011,3,0
O77,A142400,2011,3,0
O77,A142500,2011,0,0
O77,A142700,2011,0,3
O77,A142800,2011,3,3
O77,A143000,2011,0,0
O77,A143100,2011,0,0
O77,A143300,2011,6,110
O77,A143400,2011,0,0
O77,A143500,2011,0,18
O77,A143600,2011,0,0
O77,A143700,2011,0,0
O77,A144000,2011,0,0
O77,A144100,2011,0,0
O77,A144200,2011,6,620
O77,A144300,2011,0,15
O77,A144500,2011,3,0
O77,A144600,2011,6,12
O77,A144700,2011,0,100
O77,A144800,2011,3,230
O77,A145000,2011,0,12
O77,A145200,2011,3,3
O77,A145300,2011,0,6
O77,A145400,2011,6,60
O77,A145500,2011,6,55
O77,A145800,2011,0,3
O77,A145900,2011,15,440
O77,A146100,2011,0,3
O77,A146700,2011,0,30
O77,A146800,2011,0,6
O77,A146900,2011,0,0
O77,A147000,2011,3,3
O77,A147100,2011,3,6
O77,A147500,2011,0,0
O77,A147600,2011,0,0
O77,A147700,2011,3,720
O77,A147900,2011,12,1100
O77,A148100,2011,0,3
O77,A148500,2011,0,0
O77,A148600,2011,0,6
O77,A148700,2011,0,6
O77,A149000,2011,0,0
O77,A149800,2011,6,3
O77,A149900,2011,0,0
O77,A150000,2011,3,0
O77,A150100,2011,6,630
O77,A150200,2011,3,130
O77,A150500,2011,0,0
O77,A150600,2011,6,130
O77,A150900,2011,3,0
O77,A151100,2011,0,0
O77,A151300,2011,3,21
O77,A151600,2011,0,0
O77,A151800,2011,0,0
O77,A152100,2011,3,0
O77,A152200,2011,3,3
O77,A152300,2011,9,25
O77,A152400,2011,3,0
O77,A152500,2011,0,6
O77,A152800,2011,0,0
O77,A153000,2011,3,55
O77,A153500,2011,0,0
O77,A153800,2011,0,0
O77,A154000,2011,0,0
O77,A154100,2011,0,0
O77,A154400,2011,3,40
O77,A154500,2011,3,3
O77,A154600,2011,0,12
O77,A154700,2011,3,0
O77,A154800,2011,0,0
O77,A154900,2011,3,18
O77,A155000,2011,3,6
O77,A155300,2011,3,0
O77,A155500,2011,15,580
O77,A156000,2011,0,30
O77,A156200,2011,0,85
O77,A156400,2011,0,6
O77,A156500,2011,3,3
O77,A156600,2011,0,0
O77,A157000,2011,3,0
O77,A157400,2011,0,0
O77,A157500,2011,3,21
O77,A157600,2011,6,250
O77,A157900,2011,3,0
O77,A158000,2011,0,0
O77,A158300,2011,0,0
O77,A158500,2011,3,0
O77,A158700,2011,3,60
O77,A158800,2011,0,0
O77,A159000,2011,0,0
O77,A159500,2011,3,0
O77,A159600,2011,3,0
O77,A159900,2011,0,3
O77,A160000,2011,0,0
O77,A160100,2011,3,220
O77,A160300,2011,3,0
O77,A160900,2011,0,0
O77,A161000,2011,0,9
O77,A161500,2011,3,0
O77,A161600,2011,3,9
O77,A161700,2011,3,18
O77,A161800,2011,3,0
O77,A162300,2011,0,3
O77,A162400,2011,3,3
O77,A162700,2011,6,3
O77,A162800,2011,3,18
O77,A162900,2011,3,0
O77,A163000,2011,0,6
O77,A163200,2011,6,210
O77,A163800,2011,0,0
O77,A164000,2011,0,0
O77,A164400,2011,0,0
O77,A164700,2011,3,6
O77,A165200,2011,0,0
O77,A165700,2011,0,0
O77,A166000,2011,6,180
O77,A166500,2011,0,0
O77,A166700,2011,0,6
O77,A166900,2011,3,3
O77,A167000,2011,3,0
O77,A167100,2011,6,9
O77,A167200,2011,0,0
O77,A167300,2011,0,0
O77,A167400,2011,0,0
O77,A167600,2011,0,0
O77,A167700,2011,6,55
O77,A168000,2011,3,6
O77,A168100,2011,3,3
O77,A168200,2011,6,6
O77,A168300,2011,0,0
O77,A168500,2011,6,9
O77,A168700,2011,3,0
O77,A168800,2011,0,0
O77,A168900,2011,0,0
