anzsic06,Area,year,geo_count,ec_count
A030,A333700,2001,9,0
A030,A333800,2001,12,3
A030,A333900,2001,6,0
A030,A334000,2001,0,0
A030,A334100,2001,3,0
A030,A334200,2001,12,0
A030,A334300,2001,3,9
A030,A334400,2001,6,0
A030,A334500,2001,12,0
A030,A334600,2001,0,0
A030,A334800,2001,3,3
A030,A334900,2001,3,0
A030,A335000,2001,0,0
A030,A335200,2001,0,0
A030,A335400,2001,9,0
A030,A335500,2001,6,0
A030,A335600,2001,6,0
A030,A335700,2001,0,0
A030,A335800,2001,3,0
A030,A335900,2001,0,0
A030,A336000,2001,0,0
A030,A336100,2001,0,0
A030,A336300,2001,9,0
A030,A336400,2001,6,0
A030,A336700,2001,3,0
A030,A336800,2001,6,0
A030,A337000,2001,3,0
A030,A337200,2001,3,0
A030,A337300,2001,0,0
A030,A337500,2001,3,0
A030,A337600,2001,0,3
A030,A337700,2001,0,0
A030,A338200,2001,3,0
A030,A338400,2001,0,0
A030,A338600,2001,6,0
A030,A338700,2001,24,0
A030,A338800,2001,3,3
A030,A338900,2001,6,3
A030,A339000,2001,3,9
A030,A339100,2001,6,0
A030,A339200,2001,0,0
A030,A339300,2001,3,0
A030,A339400,2001,6,0
A030,A339500,2001,0,0
A030,A339600,2001,0,0
A030,A339900,2001,6,0
A030,A340400,2001,3,0
A030,A340700,2001,3,3
A030,A341100,2001,0,0
A030,A341200,2001,0,0
A030,A341300,2001,3,0
A030,A341500,2001,3,0
A030,A341900,2001,6,0
A030,A342100,2001,3,0
A030,A342200,2001,0,0
A030,A342300,2001,0,0
A030,A342400,2001,3,0
A030,A342600,2001,3,0
A030,A342700,2001,3,0
A030,A343000,2001,0,3
A030,A343100,2001,6,0
A030,A343300,2001,3,0
A030,A343400,2001,6,0
A030,A343500,2001,6,0
A030,A343600,2001,21,0
A030,A343700,2001,3,0
A030,A343800,2001,0,0
A030,A344200,2001,3,3
A030,A344700,2001,12,0
A030,A344800,2001,0,0
A030,A344900,2001,3,0
A030,A345000,2001,0,0
A030,A345100,2001,0,0
A030,A345200,2001,3,0
A030,A345300,2001,6,0
A030,A345600,2001,3,0
A030,A345700,2001,3,6
A030,A345800,2001,9,6
A030,A346400,2001,0,0
A030,A346900,2001,0,0
A030,A347200,2001,0,0
A030,A347500,2001,0,0
A030,A347800,2001,6,0
A030,A348200,2001,0,0
A030,A349000,2001,9,0
A030,A349100,2001,12,0
A030,A349200,2001,3,9
A030,A349300,2001,12,12
A030,A349400,2001,3,0
A030,A349600,2001,15,0
A030,A349800,2001,3,9
A030,A349900,2001,0,0
A030,A350000,2001,0,0
A030,A350100,2001,3,0
A030,A350200,2001,15,6
A030,A350300,2001,3,0
A030,A350400,2001,0,0
A030,A350500,2001,3,0
A030,A350600,2001,3,0
A030,A351000,2001,3,0
A030,A351100,2001,0,0
A030,A351200,2001,3,0
A030,A351400,2001,0,0
A030,A351500,2001,0,0
A030,A351600,2001,3,0
A030,A351700,2001,3,0
A030,A351800,2001,0,0
A030,A352100,2001,3,0
A030,A352300,2001,0,0
A030,A352700,2001,0,0
A030,A353000,2001,3,0
A030,A353300,2001,3,18
A030,A353400,2001,3,0
A030,A353600,2001,6,0
A030,A353900,2001,6,0
A030,A354300,2001,0,0
A030,A354600,2001,0,0
A030,A354900,2001,3,0
A030,A355000,2001,3,0
A030,A355100,2001,6,0
A030,A355200,2001,3,0
A030,A355400,2001,3,0
A030,A355500,2001,3,0
A030,A355800,2001,6,12
A030,A355900,2001,15,6
A030,A356000,2001,6,0
A030,A356100,2001,6,0
A030,A356200,2001,39,0
A030,A356300,2001,18,12
A030,A356400,2001,12,40
A030,A356500,2001,6,6
A030,A356600,2001,6,25
A030,A356700,2001,6,9
A030,A356800,2001,3,0
A030,A357000,2001,3,0
A030,A357300,2001,6,0
A030,A357500,2001,3,0
A030,A357600,2001,3,0
A030,A357700,2001,15,0
A030,A357900,2001,21,21
A030,A358000,2001,12,0
A030,A358100,2001,3,0
A030,A358200,2001,3,0
A030,A358300,2001,18,0
A030,A358400,2001,6,18
A030,A358500,2001,6,0
A030,A358600,2001,3,6
A030,A358700,2001,3,0
A030,A358900,2001,3,9
A030,A359000,2001,3,0
A030,A359100,2001,3,0
A030,A359300,2001,0,0
A030,A359400,2001,9,0
A030,A359500,2001,15,12
A030,A359600,2001,3,0
A030,A359700,2001,6,30
A030,A360000,2001,3,0
A030,A360300,2001,0,0
A030,A360400,2001,0,0
A030,A360500,2001,6,0
A030,A360800,2001,3,0
A030,A360900,2001,0,0
A030,A361000,2001,0,0
A030,A361100,2001,6,0
A030,A361300,2001,3,0
A030,A361700,2001,3,0
A030,A362300,2001,3,3
A030,A362400,2001,0,0
A030,A362500,2001,0,0
A030,A363100,2001,6,0
A030,C07601,2001,150,170
A030,C07602,2001,12,0
A030,C07603,2001,6,0
A030,C07604,2001,6,0
A030,C07605,2001,15,0
A030,C07606,2001,6,0
A030,C07607,2001,18,12
A030,C07609,2001,3,3
A030,C07610,2001,36,0
A030,C07611,2001,3,0
A030,C07612,2001,6,0
A030,C07613,2001,6,3
A030,C07614,2001,9,0
A030,C07615,2001,6,0
A030,C07616,2001,21,3
A030,C07617,2001,0,0
A030,C07618,2001,0,0
A030,C07619,2001,6,3
A030,C07620,2001,12,20
A030,C07621,2001,63,15
A030,CTotal,2001,384,230
A030,R01,2001,519,340
A030,R02,2001,384,230
A030,R03,2001,513,1350
A030,R04,2001,405,820
A030,R05,2001,168,160
A030,R06,2001,258,240
A030,R07,2001,186,35
A030,R08,2001,480,220
A030,R09,2001,420,180
A030,R12,2001,198,200
A030,R13,2001,576,200
A030,R14,2001,348,180
A030,R15,2001,177,95
A030,R16,2001,267,400
A030,R17,2001,60,18
A030,R18,2001,255,80
A030,R99,2001,0,3
A030,RTotal,2001,5214,4750
A030,T001,2001,267,95
A030,T002,2001,168,200
A030,T003,2001,84,50
A030,T011,2001,72,85
A030,T012,2001,30,3
A030,T013,2001,87,21
A030,T015,2001,12,6
A030,T016,2001,6,0
A030,T017,2001,18,3
A030,T018,2001,21,9
A030,T019,2001,54,730
A030,T020,2001,69,18
A030,T021,2001,126,450
A030,T022,2001,114,80
A030,T023,2001,30,40
A030,T024,2001,171,510
A030,T025,2001,72,140
A030,T026,2001,6,9
A030,T027,2001,36,65
A030,T028,2001,168,160
A030,T029,2001,69,25
A030,T030,2001,141,70
A030,T031,2001,24,140
A030,T032,2001,21,0
A030,T033,2001,48,9
A030,T034,2001,30,15
A030,T035,2001,111,15
A030,T036,2001,60,80
A030,T037,2001,153,35
A030,T038,2001,72,35
A030,T039,2001,42,45
A030,T040,2001,51,0
A030,T041,2001,39,6
A030,T042,2001,60,21
A030,T043,2001,72,0
A030,T044,2001,30,3
A030,T045,2001,51,6
A030,T046,2001,24,0
A030,T047,2001,45,6
A030,T048,2001,141,150
A030,T049,2001,33,3
A030,T050,2001,21,9
A030,T051,2001,267,400
A030,T052,2001,60,18
A030,T053,2001,255,80
A030,T054,2001,3,0
A030,T055,2001,48,30
A030,T056,2001,78,75
A030,T057,2001,72,100
A030,T058,2001,69,40
A030,T059,2001,144,110
A030,T060,2001,135,15
A030,T062,2001,105,15
A030,T063,2001,24,3
A030,T064,2001,66,21
A030,T065,2001,9,0
A030,T066,2001,12,0
A030,T067,2001,0,3
A030,T068,2001,63,3
A030,T069,2001,27,12
A030,T070,2001,9,0
A030,T071,2001,129,55
A030,T072,2001,126,110
A030,T073,2001,138,65
A030,T074,2001,15,30
A030,T075,2001,27,3
A030,T076,2001,384,230
A030,TTotal,2001,5214,4750
A04,A100100,2001,12,9
A04,A100200,2001,6,0
A04,A100300,2001,21,3
A04,A100500,2001,3,0
A04,A100600,2001,12,3
A04,A100800,2001,0,0
A04,A101000,2001,3,0
A04,A101100,2001,9,3
A04,A101400,2001,0,0
A04,A101500,2001,0,0
A04,A101600,2001,3,3
A04,A101800,2001,6,3
A04,A101900,2001,3,3
A04,A102200,2001,3,3
A04,A102300,2001,0,0
A04,A102900,2001,6,3
A04,A103100,2001,3,0
A04,A103200,2001,0,0
A04,A103500,2001,3,0
A04,A103700,2001,0,0
A04,A103800,2001,0,0
A04,A103900,2001,3,0
A04,A104300,2001,3,0
A04,A104800,2001,3,0
A04,A104900,2001,6,6
A04,A105000,2001,3,3
A04,A105600,2001,0,0
A04,A106000,2001,3,0
A04,A106200,2001,0,0
A04,A106400,2001,0,0
A04,A106500,2001,0,0
A04,A106600,2001,0,0
A04,A106800,2001,0,0
A04,A107100,2001,3,12
A04,A107300,2001,0,0
A04,A107600,2001,0,0
A04,A107700,2001,6,0
A04,A107800,2001,3,0
A04,A107900,2001,0,9
A04,A108000,2001,3,0
A04,A108200,2001,3,0
A04,A108300,2001,0,0
A04,A108400,2001,15,3
A04,A108500,2001,9,3
A04,A108600,2001,3,0
A04,A108700,2001,3,0
A04,A108800,2001,0,0
A04,A109000,2001,6,6
A04,A109300,2001,6,3
A04,A109400,2001,12,3
A04,A109500,2001,6,0
A04,A109700,2001,3,0
A04,A109900,2001,0,0
A04,A110000,2001,3,0
A04,A110200,2001,15,3
A04,A110300,2001,0,0
A04,A110400,2001,18,3
A04,A110700,2001,0,0
A04,A110800,2001,0,0
A04,A111200,2001,0,0
A04,A111300,2001,18,0
A04,A111500,2001,3,0
A04,A111800,2001,9,3
A04,A111900,2001,3,0
A04,A112000,2001,3,0
A04,A112300,2001,0,0
A04,A112400,2001,3,0
A04,A114000,2001,3,0
A04,A114200,2001,3,0
A04,A114300,2001,0,0
A04,A114600,2001,3,0
A04,A115900,2001,3,3
A04,A116200,2001,0,0
A04,A116600,2001,0,0
A04,A116700,2001,3,0
A04,A116800,2001,3,0
A04,A117000,2001,0,0
A04,A118900,2001,0,0
A04,A121500,2001,3,0
A04,A122000,2001,0,0
A04,A123200,2001,0,0
A04,A123700,2001,0,0
A04,A124600,2001,0,0
A04,A126400,2001,0,0
A04,A128000,2001,6,0
A04,A128200,2001,0,0
A04,A128500,2001,0,0
A04,A129300,2001,0,0
A04,A130800,2001,0,0
A04,A131300,2001,6,3
A04,A133300,2001,45,50
A04,A134000,2001,3,0
A04,A135600,2001,3,0
A04,A136700,2001,0,0
A04,A138500,2001,0,3
A04,A138700,2001,3,0
A04,A141400,2001,3,0
A04,A143200,2001,0,0
A04,A144000,2001,0,0
A04,A145500,2001,6,0
A04,A146400,2001,0,3
A04,A146900,2001,0,0
A04,A147200,2001,0,0
A04,A147800,2001,3,0
A04,A148200,2001,0,0
A04,A148700,2001,0,0
A04,A149900,2001,3,0
A04,A150600,2001,0,0
A04,A152800,2001,3,0
A04,A157600,2001,6,0
A04,A159400,2001,3,3
A04,A159800,2001,0,0
A04,A160700,2001,15,0
A04,A161100,2001,0,0
A04,A162700,2001,3,0
A04,A162800,2001,3,0
A04,A162900,2001,0,0
A04,A163200,2001,0,0
A04,A165500,2001,0,0
