anzsic06,Area,year,geo_count,ec_count
R911,A239000,2019,6,25
R911,A239200,2019,3,0
R911,A239300,2019,3,0
R911,A239400,2019,3,18
R911,A239500,2019,3,0
R911,A239600,2019,6,12
R911,A239800,2019,9,30
R911,A239900,2019,15,110
R911,A240000,2019,3,3
R911,A240100,2019,0,9
R911,A240200,2019,6,12
R911,A240400,2019,0,6
R911,A240500,2019,0,0
R911,A240600,2019,3,0
R911,A240700,2019,3,25
R911,A240900,2019,3,0
R911,A241200,2019,3,0
R911,A241400,2019,3,45
R911,A241500,2019,0,0
R911,A241600,2019,0,0
R911,A241700,2019,0,0
R911,A241800,2019,0,0
R911,A241900,2019,0,0
R911,A242000,2019,3,0
R911,A242100,2019,3,12
R911,A242200,2019,3,18
R911,A242300,2019,3,0
R911,A242400,2019,0,0
R911,A242500,2019,0,0
R911,A242600,2019,3,0
R911,A242700,2019,6,9
R911,A242900,2019,0,15
R911,A243000,2019,9,100
R911,A243200,2019,3,3
R911,A243500,2019,3,0
R911,A243600,2019,3,6
R911,A243700,2019,6,65
R911,A243800,2019,0,0
R911,A243900,2019,3,12
R911,A244000,2019,3,40
R911,A244200,2019,6,25
R911,A244300,2019,9,75
R911,A244400,2019,6,9
R911,A244500,2019,0,3
R911,A244600,2019,3,21
R911,A244700,2019,12,12
R911,A244800,2019,3,25
R911,A244900,2019,3,0
R911,A245000,2019,6,12
R911,A245100,2019,6,6
R911,A245200,2019,3,3
R911,A245300,2019,3,0
R911,A245400,2019,9,25
R911,A245600,2019,0,0
R911,A245700,2019,6,40
R911,A245900,2019,3,0
R911,A246000,2019,6,3
R911,A246400,2019,3,3
R911,A246800,2019,0,6
R911,A246900,2019,3,3
R911,A247100,2019,3,0
R911,A247200,2019,3,0
R911,A247300,2019,3,12
R911,A247500,2019,3,9
R911,A247600,2019,0,50
R911,A247700,2019,3,0
R911,A247800,2019,3,0
R911,A247900,2019,9,110
R911,A248000,2019,3,0
R911,A248100,2019,0,0
R911,A248300,2019,0,0
R911,A248400,2019,0,0
R911,A248600,2019,6,3
R911,A248700,2019,0,0
R911,A248900,2019,6,120
R911,A249200,2019,3,0
R911,A249300,2019,3,0
R911,A249400,2019,3,0
R911,A249600,2019,3,0
R911,A249900,2019,0,0
R911,A250000,2019,3,0
R911,A250100,2019,0,0
R911,A250200,2019,0,0
R911,A250300,2019,3,3
R911,A250400,2019,0,6
R911,A250500,2019,0,0
R911,A250600,2019,0,55
R911,A250700,2019,9,190
R911,A250800,2019,6,0
R911,A250900,2019,6,430
R911,A251000,2019,3,3
R911,A251200,2019,0,0
R911,A251300,2019,0,0
R911,A251400,2019,21,85
R911,A251500,2019,0,0
R911,A251600,2019,3,50
R911,A251700,2019,6,15
R911,A251800,2019,6,21
R911,A251900,2019,6,15
R911,A252000,2019,3,0
R911,A252100,2019,9,55
R911,A252200,2019,0,3
R911,A252300,2019,3,80
R911,A252400,2019,9,60
R911,A252500,2019,6,0
R911,A252600,2019,3,0
R911,A252800,2019,3,3
R911,A252900,2019,0,0
R911,A253000,2019,3,30
R911,A253100,2019,6,0
R911,A253200,2019,3,3
R911,A253300,2019,3,6
R911,A253400,2019,9,12
R911,A253500,2019,3,0
R911,A253600,2019,6,0
R911,A253700,2019,12,170
R911,A253800,2019,6,0
R911,A253900,2019,0,0
R911,A254000,2019,3,3
R911,A254100,2019,0,0
R911,A254300,2019,6,0
R911,A254400,2019,3,15
R911,A254600,2019,0,6
R911,A254700,2019,0,0
R911,A254800,2019,3,0
R911,A254900,2019,0,0
R911,A255000,2019,6,30
R911,A255200,2019,0,0
R911,A255400,2019,3,3
R911,A255700,2019,0,0
R911,A255800,2019,0,3
R911,A255900,2019,6,45
R911,A256000,2019,0,0
R911,A256100,2019,3,3
R911,A256200,2019,0,0
R911,A256300,2019,0,3
R911,A256400,2019,9,12
R911,A256500,2019,3,9
R911,A256600,2019,0,0
R911,A256700,2019,3,0
R911,A256800,2019,0,6
R911,A256900,2019,3,3
R911,A257100,2019,3,0
R911,A257200,2019,3,0
R911,A257300,2019,0,6
R911,A257400,2019,0,0
R911,A257500,2019,6,6
R911,A257700,2019,3,6
R911,A257800,2019,0,0
R911,A257900,2019,3,6
R911,A300500,2019,3,6
R911,A300600,2019,3,0
R911,A300800,2019,3,0
R911,A300900,2019,3,0
R911,A301000,2019,0,0
R911,A301100,2019,3,0
R911,A301200,2019,6,0
R911,A301300,2019,6,12
R911,A301500,2019,3,0
R911,A301600,2019,3,12
R911,A301700,2019,0,0
R911,A301800,2019,0,0
R911,A302000,2019,3,9
R911,A302100,2019,3,0
R911,A302200,2019,0,0
R911,A302400,2019,0,12
R911,A302500,2019,0,3
R911,A302600,2019,6,3
R911,A302700,2019,6,3
R911,A302800,2019,3,90
R911,A302900,2019,0,3
R911,A303100,2019,0,0
R911,A303300,2019,0,0
R911,A303400,2019,3,0
R911,A303600,2019,3,3
R911,A303900,2019,3,6
R911,A304000,2019,15,95
R911,A304100,2019,0,0
R911,A304300,2019,0,3
R911,A304400,2019,3,3
R911,A304500,2019,6,0
R911,A304600,2019,3,3
R911,A304700,2019,21,75
R911,A304800,2019,0,3
R911,A304900,2019,0,0
R911,A305000,2019,0,9
R911,A305100,2019,3,0
R911,A305200,2019,3,21
R911,A305300,2019,3,6
R911,A305500,2019,3,0
R911,A305600,2019,3,3
R911,A305700,2019,9,30
R911,A305800,2019,0,0
R911,A305900,2019,6,0
R911,A306300,2019,0,0
R911,A306500,2019,3,3
R911,A306600,2019,3,3
R911,A306700,2019,3,3
R911,A306800,2019,3,3
R911,A306900,2019,3,3
R911,A307000,2019,3,0
R911,A307100,2019,6,3
R911,A307300,2019,3,3
R911,A307500,2019,6,3
R911,A307600,2019,3,6
R911,A307700,2019,0,0
R911,A307800,2019,0,0
R911,A307900,2019,9,85
R911,A308000,2019,0,0
R911,A308100,2019,3,3
R911,A308200,2019,3,0
R911,A308300,2019,3,0
R911,A308400,2019,3,3
R911,A308600,2019,3,3
R911,A308900,2019,6,9
R911,A309000,2019,3,0
R911,A309200,2019,6,25
R911,A309300,2019,3,3
R911,A309400,2019,0,6
R911,A309700,2019,0,0
R911,A309800,2019,3,6
R911,A310000,2019,0,3
R911,A310100,2019,3,0
R911,A310200,2019,3,0
R911,A310300,2019,3,35
R911,A310600,2019,0,0
R911,A310800,2019,0,0
R911,A310900,2019,0,0
R911,A311000,2019,0,0
R911,A311300,2019,0,0
R911,A311500,2019,3,3
R911,A311700,2019,0,0
R911,A312200,2019,6,0
R911,A312300,2019,3,90
R911,A312400,2019,0,0
R911,A312500,2019,3,0
R911,A312700,2019,0,0
R911,A312800,2019,3,3
R911,A312900,2019,3,6
R911,A313100,2019,0,0
R911,A313200,2019,3,0
R911,A313400,2019,0,0
R911,A313600,2019,0,0
