anzsic06,Area,year,geo_count,ec_count
C117,A319100,2012,0,15
C117,A319200,2012,3,0
C117,A319500,2012,3,9
C117,A319600,2012,3,3
C117,A320000,2012,3,12
C117,A320100,2012,0,0
C117,A320200,2012,0,21
C117,A320400,2012,3,110
C117,A320500,2012,0,3
C117,A320600,2012,3,18
C117,A320800,2012,3,0
C117,A320900,2012,0,0
C117,A321000,2012,3,3
C117,A321500,2012,3,0
C117,A321800,2012,6,18
C117,A322100,2012,3,35
C117,A322200,2012,3,3
C117,A322300,2012,6,60
C117,A322600,2012,0,0
C117,A322700,2012,0,0
C117,A323100,2012,0,0
C117,A323400,2012,3,0
C117,A323500,2012,3,9
C117,A324000,2012,3,3
C117,A324600,2012,0,3
C117,A324800,2012,3,12
C117,A325100,2012,0,18
C117,A325900,2012,0,9
C117,A326100,2012,3,12
C117,A326200,2012,3,3
C117,A326400,2012,3,6
C117,A326700,2012,0,15
C117,A326800,2012,0,0
C117,A327100,2012,3,15
C117,A327600,2012,0,25
C117,A327900,2012,0,0
C117,A328000,2012,0,9
C117,A328100,2012,12,95
C117,A328300,2012,0,6
C117,A328400,2012,3,140
C117,A328500,2012,0,0
C117,A328800,2012,6,130
C117,A328900,2012,3,30
C117,A329000,2012,0,0
C117,A329600,2012,0,140
C117,A329700,2012,0,15
C117,A330200,2012,3,6
C117,A330300,2012,0,0
C117,A330700,2012,3,15
C117,A330800,2012,0,18
C117,A331100,2012,0,9
C117,A331200,2012,3,9
C117,A331500,2012,3,110
C117,A331700,2012,3,9
C117,A331800,2012,3,25
C117,A332200,2012,0,0
C117,A332500,2012,0,6
C117,A332700,2012,3,6
C117,A333500,2012,3,0
C117,A333700,2012,0,12
C117,A334000,2012,3,35
C117,A335200,2012,0,6
C117,A336000,2012,3,25
C117,A336200,2012,0,12
C117,A338000,2012,3,9
C117,A338200,2012,3,15
C117,A338300,2012,0,18
C117,A338900,2012,0,20
C117,A339300,2012,3,6
C117,A340000,2012,0,9
C117,A341100,2012,3,25
C117,A341200,2012,0,3
C117,A341300,2012,3,6
C117,A341800,2012,0,6
C117,A342000,2012,3,3
C117,A344000,2012,0,40
C117,A344400,2012,6,25
C117,A344900,2012,3,6
C117,A345500,2012,3,3
C117,A345800,2012,0,40
C117,A346600,2012,0,0
C117,A346700,2012,0,40
C117,A347000,2012,3,21
C117,A347800,2012,3,0
C117,A347900,2012,0,9
C117,A348100,2012,3,40
C117,A348300,2012,0,0
C117,A348400,2012,0,12
C117,A349200,2012,3,9
C117,A349900,2012,3,6
C117,A350700,2012,3,0
C117,A350900,2012,3,0
C117,A351400,2012,3,130
C117,A351500,2012,0,3
C117,A352000,2012,0,12
C117,A352600,2012,0,3
C117,A352700,2012,3,3
C117,A353200,2012,6,15
C117,A353300,2012,0,21
C117,A353400,2012,6,40
C117,A354200,2012,3,9
C117,A354300,2012,0,15
C117,A354400,2012,0,0
C117,A354700,2012,0,0
C117,A355200,2012,0,6
C117,A355300,2012,3,3
C117,A355500,2012,3,0
C117,A356500,2012,0,3
C117,A357500,2012,3,25
C117,A358600,2012,3,15
C117,A360100,2012,3,18
C117,A361000,2012,3,9
C117,A361300,2012,0,6
C117,A361700,2012,3,9
C117,A362400,2012,0,50
C117,A363300,2012,3,3
C117,C07601,2012,9,21
C117,C07602,2012,30,160
C117,C07603,2012,24,150
C117,C07604,2012,36,160
C117,C07605,2012,24,120
C117,C07606,2012,54,190
C117,C07607,2012,9,18
C117,C07609,2012,0,6
C117,C07610,2012,48,260
C117,C07611,2012,36,150
C117,C07612,2012,36,150
C117,C07613,2012,18,35
C117,C07614,2012,30,190
C117,C07615,2012,48,330
C117,C07616,2012,69,410
C117,C07617,2012,27,85
C117,C07618,2012,45,420
C117,C07619,2012,27,430
C117,C07620,2012,24,310
C117,C07621,2012,21,75
C117,CTotal,2012,621,3650
C117,R01,2012,30,160
C117,R02,2012,621,3650
C117,R03,2012,138,570
C117,R04,2012,78,650
C117,R05,2012,12,110
C117,R06,2012,45,330
C117,R07,2012,30,310
C117,R08,2012,63,240
C117,R09,2012,126,1050
C117,R12,2012,6,60
C117,R13,2012,144,2000
C117,R14,2012,51,520
C117,R15,2012,12,130
C117,R16,2012,15,100
C117,R17,2012,15,110
C117,R18,2012,6,90
C117,RTotal,2012,1398,10100
C117,T001,2012,12,80
C117,T002,2012,15,65
C117,T003,2012,3,12
C117,T011,2012,15,70
C117,T012,2012,3,12
C117,T013,2012,12,75
C117,T015,2012,9,12
C117,T016,2012,63,210
C117,T017,2012,15,70
C117,T018,2012,3,0
C117,T019,2012,9,60
C117,T020,2012,3,3
C117,T021,2012,9,55
C117,T022,2012,9,50
C117,T023,2012,39,310
C117,T024,2012,21,260
C117,T025,2012,6,12
C117,T026,2012,0,6
C117,T027,2012,0,9
C117,T028,2012,12,110
C117,T029,2012,3,40
C117,T030,2012,21,130
C117,T031,2012,21,150
C117,T032,2012,3,15
C117,T033,2012,27,120
C117,T034,2012,3,6
C117,T035,2012,6,180
C117,T036,2012,3,9
C117,T037,2012,15,65
C117,T038,2012,0,6
C117,T039,2012,6,25
C117,T040,2012,21,110
C117,T041,2012,6,12
C117,T042,2012,0,15
C117,T043,2012,15,85
C117,T044,2012,9,65
C117,T045,2012,9,50
C117,T046,2012,33,250
C117,T047,2012,51,430
C117,T048,2012,6,120
C117,T049,2012,3,6
C117,T050,2012,3,25
C117,T051,2012,15,100
C117,T052,2012,15,110
C117,T053,2012,6,90
C117,T054,2012,0,15
C117,T055,2012,3,25
C117,T056,2012,3,30
C117,T057,2012,6,6
C117,T058,2012,3,25
C117,T059,2012,12,200
C117,T060,2012,111,1550
C117,T062,2012,6,90
C117,T063,2012,0,40
C117,T064,2012,9,75
C117,T065,2012,3,12
C117,T068,2012,6,70
C117,T069,2012,6,50
C117,T070,2012,12,120
C117,T071,2012,27,280
C117,T072,2012,0,3
C117,T073,2012,3,40
C117,T074,2012,3,18
C117,T075,2012,6,80
C117,T076,2012,621,3650
C117,TTotal,2012,1398,10100
C118,A103100,2012,0,20
C118,A103300,2012,0,0
C118,A110100,2012,0,25
C118,A110800,2012,0,0
C118,A111300,2012,0,25
C118,A115200,2012,0,3
C118,A116100,2012,0,6
C118,A117700,2012,0,0
C118,A118600,2012,0,6
C118,A122100,2012,3,0
C118,A123500,2012,0,18
C118,A126300,2012,0,170
C118,A128700,2012,0,0
C118,A130700,2012,0,3
C118,A131100,2012,0,0
C118,A132800,2012,3,6
C118,A133000,2012,0,21
C118,A133200,2012,3,0
C118,A133600,2012,0,0
C118,A133900,2012,0,40
C118,A136700,2012,0,0
C118,A138200,2012,3,6
C118,A139800,2012,3,12
C118,A145400,2012,0,0
C118,A145900,2012,3,25
C118,A146500,2012,3,3
C118,A147700,2012,0,0
C118,A150100,2012,0,21
C118,A152300,2012,3,6
C118,A154900,2012,0,0
C118,A155500,2012,3,0
C118,A156700,2012,0,6
C118,A157600,2012,3,21
C118,A171600,2012,3,0
C118,A173900,2012,3,0
C118,A174900,2012,0,0
C118,A175200,2012,3,35
C118,A176100,2012,3,45
C118,A176300,2012,0,0
C118,A176600,2012,0,0
C118,A180300,2012,0,0
C118,A183300,2012,0,18
C118,A188600,2012,0,0
C118,A198900,2012,0,3
C118,A203200,2012,0,6
C118,A208300,2012,3,0
C118,A208400,2012,0,15
